method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-SMC,593445.6521739129,0.8858905149542765,5459700.0,8.150192737579346,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,591630.6695464363,0.8812891484336771,5478500.0,8.16073751449585,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,591107.5268817204,0.8786676776024603,5497300.0,8.17160940170288,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,591856.2231759656,0.877907782665138,5516100.0,8.182100534439087,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,592601.7130620985,0.8771898659699989,5534900.0,8.19295334815979,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,592078.8912579959,0.8746168760856842,5553700.0,8.203906297683716,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,594083.1556503199,0.875777527213351,5572500.0,8.21479320526123,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,596087.420042644,0.876905033583326,5591300.0,8.225369215011597,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,596819.1489361704,0.8761273546421784,5610100.0,8.235597133636475,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,597547.770700637,0.8753941823469352,5628900.0,8.24621319770813,9.277091952903177,-1.4561636059075208e-09,16562.167861043294,24.99148362733049,8.342688334706319,10.105256438086835,10.966956991103796,11.976906592182432,20,4,False,42
ABC-SMC,598173.7288135594,0.8804789286548809,5646760.0,8.311721086502075,9.277082161867883,-1.4561636059075208e-09,16255.527871824599,24.99148362733049,8.389831061655684,10.086048727601728,10.915691224097962,11.958527592515452,20,4,False,42
ABC-SMC,598701.9027484144,0.8853491718622899,5663720.0,8.37540316581726,9.225538767118607,-1.4561636059075208e-09,16256.810554109043,24.99148362733049,8.480342765375315,10.096533079393051,10.875825944120141,11.91741872103686,20,4,False,42
ABC-SMC,599185.6540084388,0.890039869501621,5680280.0,8.437577962875366,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,599667.3684210526,0.8892166238082083,5696840.0,8.447557926177979,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,600147.0588235294,0.8884413903500854,5713400.0,8.457962036132812,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,599368.2008368202,0.8857572427853382,5729960.0,8.467839241027832,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,599845.5114822547,0.8849601407140679,5746520.0,8.477918148040771,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,600320.8333333334,0.8841584374507268,5763080.0,8.487920999526978,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,600794.1787941789,0.8833505259729968,5779640.0,8.49783205986023,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,601265.5601659751,0.8825801962144147,5796200.0,8.508073091506958,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,602983.4024896265,0.8836478118579912,5812760.0,8.518364906311035,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,602202.479338843,0.8811336657232489,5829320.0,8.52937388420105,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,602668.0412371133,0.8803120593434757,5845880.0,8.539026975631714,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,601893.2238193018,0.8777399327475922,5862440.0,8.549186944961548,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,603593.4291581109,0.8789131039221919,5879000.0,8.560613632202148,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605293.6344969199,0.8800346503757109,5895560.0,8.571537494659424,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605750.0,0.8792843730723272,5912120.0,8.581815481185913,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,606204.498977505,0.8784990369176572,5928680.0,8.591720581054688,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,606657.1428571428,0.8776956675003985,5945240.0,8.601417541503906,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605873.9837398374,0.8750948721800393,5961800.0,8.610933542251587,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605097.1659919029,0.8725460000366336,5978360.0,8.620754480361938,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605547.4747474748,0.8717964153097134,5994920.0,8.630784511566162,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605995.9677419355,0.8710212044177517,6011480.0,8.640530347824097,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605224.8995983936,0.8684949941903233,6028040.0,8.65021014213562,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,604460.0,0.8660017967224122,6044600.0,8.660017967224121,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,604906.1876247505,0.8652315168323631,6061160.0,8.669619798660278,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605350.5976095618,0.8644687939450085,6077720.0,8.679266691207886,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,604591.2698412698,0.8620273499261765,6094280.0,8.68923568725586,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605033.6633663367,0.8612777691076298,6110840.0,8.69890546798706,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,605474.3083003951,0.8605612125321337,6127400.0,8.708879470825195,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,607110.6719367588,0.8614933066688505,6143960.0,8.71831226348877,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,608747.0355731224,0.8624715767359072,6160520.0,8.728212356567383,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,610383.399209486,0.8634343448834927,6177080.0,8.737955570220947,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,609610.2362204724,0.8610213366080457,6193640.0,8.747976779937744,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,610039.2927308447,0.8603125752072437,6210200.0,8.757982015609741,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,611666.0117878192,0.8612511668551881,6226760.0,8.767536878585815,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,613292.7308447937,0.8622127572305076,6243320.0,8.777325868606567,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
ABC-SMC,613713.7254901961,0.8614597133561677,6259880.0,8.78688907623291,9.185427812179915,-1.4561636059075208e-09,16271.88478140259,24.99148362733049,8.472065103461247,10.098848327776759,10.854269496043216,11.90396758578191,20,4,False,42
