method,epsilon,n_sim,time,n_sim_raw,time_raw,abs_err_sigma2,abs_err_mu_mean,seed,K,K_outliers
ABC-SMC,9.315757915198555,827856.3758389262,21.584193978533648,12335060.0,16.08022451400757,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,829198.6577181208,21.6043721909491,12355060.0,16.09525728225708,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,830540.9395973154,21.62190315707418,12375060.0,16.108317852020264,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,831883.22147651,21.642060887893575,12395060.0,16.123335361480713,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,833225.5033557047,21.661213740406417,12415060.0,16.137604236602783,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,834567.7852348994,21.678383718400994,12435060.0,16.15039587020874,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,835910.0671140939,21.698088933957504,12455060.0,16.16507625579834,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,837252.3489932886,21.71518114589205,12475060.0,16.177809953689575,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,838594.6308724832,21.73169859303724,12495060.0,16.190115451812744,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,839936.9127516778,21.75232132009212,12515060.0,16.205479383468628,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,841279.1946308725,21.769211916315474,12535060.0,16.21806287765503,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,842621.4765100671,21.785982183161998,12555060.0,16.23055672645569,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,843963.7583892618,21.805519385625853,12575060.0,16.24511194229126,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,845306.0402684564,21.822259890153106,12595060.0,16.257583618164062,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,846648.322147651,21.840310896803068,12615060.0,16.271031618118286,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,847990.6040268457,21.860676963857358,12635060.0,16.28620433807373,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,849332.8859060402,21.87957347639455,12655060.0,16.30028223991394,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,850675.1677852349,21.899365738734303,12675060.0,16.315027475357056,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,852017.4496644295,21.916905985582595,12695060.0,16.328094959259033,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,853359.7315436242,21.93359976646884,12715060.0,16.340531826019287,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,854702.0134228189,21.954985112951906,12735060.0,16.35646390914917,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,856044.2953020134,21.972681851995073,12755060.0,16.369647979736328,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,857386.5771812081,21.990575726400287,12775060.0,16.382978916168213,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,858728.8590604027,22.011324863305827,12795060.0,16.398437023162842,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,860071.1409395973,22.02934450751183,12815060.0,16.411861658096313,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,861413.4228187919,22.050624565790162,12835060.0,16.427715301513672,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,862755.7046979866,22.070269936683193,12855060.0,16.44235110282898,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,864097.9865771813,22.087360548493045,12875060.0,16.45508360862732,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,865440.2684563758,22.10926561547606,12895060.0,16.471402883529663,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,866782.5503355705,22.13117452275833,12915060.0,16.487725019454956,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,868124.8322147651,22.151659639089697,12935060.0,16.502986431121826,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,869467.1140939597,22.171136356840197,12955060.0,16.517496585845947,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,870809.3959731543,22.189513468902383,12975060.0,16.531187534332275,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,872151.6778523489,22.210086912116747,12995060.0,16.546514749526978,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,873493.9597315437,22.227894379788598,13015060.0,16.559781312942505,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,874836.2416107383,22.24641518304812,13035060.0,16.57357931137085,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,876178.5234899329,22.268676437787562,13055060.0,16.590163946151733,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,877520.8053691275,22.286815131270647,13075060.0,16.60367727279663,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,878863.0872483221,22.308078548252183,13095060.0,16.619518518447876,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,880205.3691275168,22.326458860563754,13115060.0,16.633211851119995,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,881547.6510067114,22.343715565316632,13135060.0,16.64606809616089,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,882889.9328859061,22.36484265167441,13155060.0,16.661807775497437,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,884232.2147651007,22.382044632162824,13175060.0,16.674623250961304,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,885574.4966442953,22.399619441704463,13195060.0,16.687716484069824,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,886916.77852349,22.420092077063234,13215060.0,16.70296859741211,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,888259.0604026846,22.43705499892267,13235060.0,16.715605974197388,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,889601.3422818792,22.455561081035025,13255060.0,16.729393005371094,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,890943.6241610738,22.476161086319276,13275060.0,16.74474000930786,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,892285.9060402684,22.493272499750123,13295060.0,16.757488012313843,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,893628.1879194631,22.51327949882354,13315060.0,16.772393226623535,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,894970.4697986577,22.53374221340922,13335060.0,16.787637948989868,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,896312.7516778524,22.550907391029718,13355060.0,16.80042600631714,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,897655.033557047,22.57221689160238,13375060.0,16.816301584243774,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,898997.3154362416,22.58944767433525,13395060.0,16.82913851737976,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,900339.5973154362,22.607027604275903,13415060.0,16.842235565185547,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,901681.8791946308,22.627132210955526,13435060.0,16.857213497161865,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,903024.1610738256,22.64399144473492,13455060.0,16.869773626327515,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,904366.4429530202,22.66347392293431,13475060.0,16.88428807258606,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,905708.7248322148,22.68321434123404,13495060.0,16.89899468421936,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,907051.0067114094,22.7006451395534,13515060.0,16.911980628967285,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,908393.288590604,22.72049820663145,13535060.0,16.92677116394043,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,909735.5704697986,22.738145021784224,13555060.0,16.939918041229248,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,911077.8523489933,22.755618703445332,13575060.0,16.952935934066772,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,912420.134228188,22.77690964257157,13595060.0,16.96879768371582,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,913762.4161073826,22.794856961141495,13615060.0,16.982168436050415,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,915104.6979865772,22.815123180415007,13635060.0,16.99726676940918,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,916446.9798657718,22.834438605596553,13655060.0,17.011656761169434,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,917789.2617449664,22.852042857432522,13675060.0,17.02477192878723,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,919131.543624161,22.87251037239228,13695060.0,17.04002022743225,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,920473.8255033557,22.89031880013895,13715060.0,17.053287506103516,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,921816.1073825503,22.908251077536768,13735060.0,17.066647052764893,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,923158.389261745,22.929132064716928,13755060.0,17.08220338821411,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,924500.6711409396,22.94707586301253,13775060.0,17.095571517944336,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,925842.9530201342,22.96692284961675,13795060.0,17.110357522964478,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,927185.2348993289,22.987006654675373,13815060.0,17.125319957733154,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,928527.5167785235,23.004737956411887,13835060.0,17.138529777526855,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,929869.7986577181,23.02560390241994,13855060.0,17.154074907302856,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,931212.0805369127,23.043299681388294,13875060.0,17.167258262634277,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,932554.3624161074,23.061395171504696,13895060.0,17.180739402770996,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,933896.6442953021,23.083459290882086,13915060.0,17.197177171707153,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,935238.9261744966,23.10181624137315,13935060.0,17.210853099822998,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,936581.2080536913,23.12305181618505,13955060.0,17.22667360305786,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,937923.4899328859,23.142314437251763,13975060.0,17.241024255752563,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,939265.7718120805,23.162601138121328,13995060.0,17.25613784790039,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,940608.0536912752,23.184971521364762,14015060.0,17.272803783416748,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,941950.3355704697,23.204883153006534,14035060.0,17.287637948989868,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,943292.6174496645,23.226481636098566,14055060.0,17.303728818893433,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,944634.899328859,23.245902349484847,14075060.0,17.31819725036621,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,945977.1812080537,23.264438833966352,14095060.0,17.33200693130493,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,947319.4630872483,23.287594878433534,14115060.0,17.349258184432983,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,948661.7449664429,23.30641138473613,14135060.0,17.363276481628418,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,950004.0268456376,23.327432862864242,14155060.0,17.378937482833862,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,951346.3087248321,23.346595636150184,14175060.0,17.393213748931885,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,952688.5906040269,23.365148441903543,14195060.0,17.40703558921814,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,954030.8724832215,23.386553629932788,14215060.0,17.422982454299927,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,955373.1543624161,23.406172758780873,14235060.0,17.437598705291748,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,956715.4362416108,23.427151673592174,14255060.0,17.453227996826172,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,958057.7181208053,23.447609907828724,14275060.0,17.468469381332397,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,959400.0,23.465744761012544,14295060.0,17.481979846954346,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,960742.2818791945,23.486988976497777,14315060.0,17.497806787490845,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,962084.5637583892,23.50459674860807,14335060.0,17.510924577713013,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,963426.845637584,23.522713680395345,14355060.0,17.52442169189453,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,964769.1275167785,23.543628590218972,14375060.0,17.540003299713135,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,966111.4093959732,23.561042107191664,14395060.0,17.552976369857788,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,967453.6912751677,23.581369451228404,14415060.0,17.56812024116516,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,968795.9731543624,23.600419895760968,14435060.0,17.58231282234192,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,970138.2550335571,23.618996703384706,14455060.0,17.596152544021606,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,971480.5369127516,23.640966415405273,14475060.0,17.61251997947693,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,972822.8187919464,23.65874060048353,14495060.0,17.62576174736023,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,974165.100671141,23.678465017536343,14515060.0,17.640456438064575,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,975507.3825503356,23.70034352244947,14535060.0,17.656755924224854,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,976849.6644295302,23.7178082434123,14555060.0,17.669767141342163,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,978191.9463087248,23.73799701665072,14575060.0,17.684807777404785,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,979534.2281879195,23.75554398402272,14595060.0,17.697880268096924,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,980876.510067114,23.772721962640748,14615060.0,17.71067786216736,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,982218.7919463087,23.793116511914555,14635060.0,17.725871801376343,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,983561.0738255034,23.811700040062,14655060.0,17.73971652984619,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,984903.355704698,23.82963679780896,14675060.0,17.753079414367676,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,986245.6375838927,23.84986141384048,14695060.0,17.768146753311157,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,987587.9194630872,23.867060514104445,14715060.0,17.780960083007812,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,988930.2013422819,23.8870319904097,14735060.0,17.795838832855225,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,990272.4832214764,23.905966905939497,14755060.0,17.809945344924927,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,991614.7651006711,23.92285526198829,14775060.0,17.822527170181274,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,992957.0469798659,23.94343542572636,14795060.0,17.837859392166138,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,994299.3288590604,23.960863343821277,14815060.0,17.85084319114685,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,995641.6107382551,23.97790531184049,14835060.0,17.863539457321167,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,996983.8926174496,23.999547958374023,14855060.0,17.879663228988647,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,998326.1744966443,24.01681042357579,14875060.0,17.892523765563965,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,999668.456375839,24.035731258008305,14895060.0,17.906619787216187,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1001010.7382550335,24.05565761079724,14915060.0,17.921464920043945,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1002353.0201342282,24.072684857669294,14935060.0,17.934150218963623,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1003695.3020134228,24.094585764328105,14955060.0,17.95046639442444,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1005037.5838926175,24.11148692137443,14975060.0,17.96305775642395,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1006379.865771812,24.128386158271123,14995060.0,17.975647687911987,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1007722.1476510067,24.14836883544922,15015060.0,17.990534782409668,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1009064.4295302014,24.16546200745858,15035060.0,18.00326919555664,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1010406.7114093959,24.182095943681347,15055060.0,18.015661478042603,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1011748.9932885906,24.202377844176837,15075060.0,18.030771493911743,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1013091.2751677852,24.21950653895436,15095060.0,18.043532371520996,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1014433.5570469799,24.236996221862384,15115060.0,18.056562185287476,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1015775.8389261746,24.257032343205193,15135060.0,18.071489095687866,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1017118.1208053691,24.274014786585866,15155060.0,18.08414101600647,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1018460.4026845638,24.2935484687754,15175060.0,18.09869360923767,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1019802.6845637583,24.312870294455713,15195060.0,18.113088369369507,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1021144.966442953,24.330015310505093,15215060.0,18.125861406326294,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1022487.2483221478,24.34973140690951,15235060.0,18.140549898147583,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1023829.5302013423,24.367903062961247,15255060.0,18.154087781906128,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1025171.812080537,24.384245776490076,15275060.0,18.166263103485107,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1026514.0939597315,24.40462560461672,15295060.0,18.181446075439453,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1027856.3758389262,24.42239850959522,15315060.0,18.194686889648438,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1029198.6577181208,24.43947760050729,15335060.0,18.20741081237793,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1030540.9395973154,24.46007504559203,15355060.0,18.222755908966064,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1031883.22147651,24.477004044807998,15375060.0,18.235368013381958,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1033225.5033557046,24.4953254725309,15395060.0,18.249017477035522,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1034567.7852348993,24.515809948812397,15415060.0,18.264278411865234,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1035910.0671140938,24.533680461397108,15435060.0,18.277591943740845,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1037252.3489932885,24.554338711220147,15455060.0,18.29298233985901,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1038594.6308724834,24.572322512633047,15475060.0,18.30638027191162,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1039936.9127516779,24.58996964781076,15495060.0,18.31952738761902,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1041279.1946308726,24.611371955615564,15515060.0,18.335472106933594,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1042621.4765100671,24.628774911765284,15535060.0,18.348437309265137,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1043963.7583892618,24.64685376058489,15555060.0,18.361906051635742,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1045306.0402684564,24.666374961801825,15575060.0,18.37644934654236,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1046648.322147651,24.683861124435527,15595060.0,18.389476537704468,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1047990.6040268457,24.7046963480495,15615060.0,18.404998779296875,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1049332.8859060402,24.723491092656282,15635060.0,18.41900086402893,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1050675.1677852347,24.74067387164839,15655060.0,18.43180203437805,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1052017.4496644295,24.76059382393856,15675060.0,18.44664239883423,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1053359.731543624,24.778382730163983,15695060.0,18.459895133972168,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1054702.0134228186,24.796303486664023,15715060.0,18.473246097564697,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1056044.2953020134,24.8172846416499,15735060.0,18.488877058029175,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1057386.577181208,24.835041865406417,15755060.0,18.502106189727783,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1058728.8590604027,24.8551586330337,15775060.0,18.517093181610107,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1060071.1409395975,24.874403332703864,15795060.0,18.53143048286438,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1061413.422818792,24.89115759830347,15815060.0,18.543912410736084,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1062755.7046979866,24.912939135660263,15835060.0,18.560139656066895,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1064097.9865771811,24.930796847247436,15855060.0,18.57344365119934,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1065440.268456376,24.95041853629503,15875060.0,18.588061809539795,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1066782.5503355705,24.971002540332357,15895060.0,18.603396892547607,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1068124.832214765,24.988574469649553,15915060.0,18.616487979888916,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1069467.1140939598,25.011010458005355,15935060.0,18.63320279121399,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1070809.3959731543,25.03096465296393,15955060.0,18.64806866645813,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1072151.677852349,25.048894690187183,15975060.0,18.661426544189453,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1073493.9597315437,25.069563180808252,15995060.0,18.67682456970215,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1074836.2416107382,25.087227597332642,16015060.0,18.689984560012817,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1076178.5234899328,25.10776871802823,16035060.0,18.70528769493103,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1077520.8053691275,25.127048300416675,16055060.0,18.719650983810425,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1078863.0872483223,25.1445546246215,16075060.0,18.732693195343018,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1080205.3691275169,25.16445537541537,16095060.0,18.74751925468445,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1081547.6510067114,25.18161127231265,16115060.0,18.760300397872925,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1082889.9328859062,25.199270568438024,16135060.0,18.773456573486328,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1084232.2147651007,25.220312848187135,16155060.0,18.789133071899414,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1085574.4966442953,25.237649879199548,16175060.0,18.802049160003662,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1086916.7785234898,25.256406540838665,16195060.0,18.816022872924805,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1088259.0604026846,25.276152719587287,16215060.0,18.83073377609253,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1089601.3422818792,25.29362736132321,16235060.0,18.84375238418579,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1090943.6241610737,25.314604355984883,16255060.0,18.85938024520874,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1092285.9060402685,25.332535353282953,16275060.0,18.8727388381958,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1093628.187919463,25.349709811626663,16295060.0,18.885533809661865,0.18528054408442807,3.208204367815889,42,20,4
ABC-SMC,9.315757915198555,1094970.4697986576,25.369993312246848,16315060.0,18.9006450176239,0.1852805440844274,3.20820436781589,42,20,4
ABC-SMC,9.315757915198555,1096312.7516778524,25.387377066900267,16335060.0,18.9135959148407,0.18528054408442807,3.208204367815889,42,20,4
