method,n_sim,time,epsilon,K,K_outliers,include_osum,seed
ABC-SMC,22889.344262295082,3.274237840879159,11.30263992326159,20,0,True,42
ABC-SMC,24588.594704684318,3.4898135666934635,11.202479039091903,20,0,True,42
ABC-SMC,26336.048879837068,3.714285047379628,11.14867615249347,20,0,True,42
ABC-SMC,27941.056910569107,3.9350232942317565,11.06579972819433,20,0,True,42
ABC-SMC,29456.38945233266,4.159984022802078,10.960950320270484,20,0,True,42
ABC-SMC,30824.242424242424,4.3874070138642285,10.887803051120343,20,0,True,42
ABC-SMC,32171.370967741936,4.609617783177283,10.81966207288457,20,0,True,42
ABC-SMC,33308.61723446894,4.809983412106195,10.757523529555183,20,0,True,42
ABC-SMC,34573.146292585174,5.02989643322442,10.720060013084957,20,0,True,42
ABC-SMC,35702.0,5.251227831840516,10.671335050273097,20,0,True,42
ABC-SMC,36549.60317460318,5.438170168134901,10.613173350206704,20,0,True,42
ABC-SMC,37548.51485148515,5.674733194974389,10.555165447080997,20,0,True,42
ABC-SMC,38265.22593320236,5.869118029101658,10.525927992512315,20,0,True,42
ABC-SMC,79368.21705426357,11.606569484222767,10.491303942805946,20,0,True,42
ABC-SMC,82733.59073359072,12.016468987041458,10.421319203934473,20,0,True,42
ABC-SMC,84912.54752851711,12.30539382637227,10.381032937102134,20,0,True,42
ABC-SMC,87195.4887218045,12.610606860397453,10.34366962716579,20,0,True,42
ABC-SMC,88616.23616236163,12.810163744261345,10.303276106268914,20,0,True,42
ABC-SMC,90831.50183150181,13.142497155255883,10.25467686993672,20,0,True,42
ABC-SMC,93218.97810218978,13.518837507623825,10.158554726263528,20,0,True,42
ABC-SMC,94772.56317689529,13.837510411920098,10.087218195767976,20,0,True,42
ABC-SMC,96856.11510791365,14.207441858250458,10.029892844872215,20,0,True,42
ABC-SMC,98806.45161290323,14.582360346257474,9.991709411508669,20,0,True,42
ABC-SMC,99921.98581560283,14.843021597422606,9.935579822693887,20,0,True,42
ABC-SMC,101278.16901408452,15.148368645721758,9.881668695283107,20,0,True,42
ABC-SMC,102880.70175438598,15.500241204311974,9.841654709625045,20,0,True,42
ABC-SMC,104384.61538461539,15.849950138505521,9.826655775794714,20,0,True,42
ABC-SMC,106157.34265734266,16.23413212649472,9.782586099932361,20,0,True,42
ABC-SMC,202329.03225806452,29.975364746585967,9.724907177710813,20,0,True,42
ABC-SMC,208477.4193548387,30.79615900593419,9.646055613167665,20,0,True,42
ABC-SMC,214335.48387096776,31.51486073770831,9.576073663366575,20,0,True,42
ABC-SMC,218487.17948717947,31.35084402866853,9.534499535579883,20,0,True,42
ABC-SMC,220917.72151898735,30.994068821774253,9.506543322654988,20,0,True,42
ABC-SMC,225898.7341772152,31.693232663070102,9.483625115367714,20,0,True,42
ABC-SMC,226372.6708074534,31.825368374771212,9.465570053518922,20,0,True,42
ABC-SMC,229419.75308641975,32.326901915632654,9.39630444143165,20,0,True,42
ABC-SMC,230823.17073170727,32.646062897472845,9.346298940690424,20,0,True,42
ABC-SMC,232018.0722891566,32.9937980117568,9.312639748286287,20,0,True,42
ABC-SMC,233017.8571428571,33.310456715878985,9.269768076223844,20,0,True,42
ABC-SMC,231087.20930232562,33.20402835690699,9.247998262117912,20,0,True,42
ABC-SMC,233063.5838150289,33.68539176235309,9.217556870545259,20,0,True,42
ABC-SMC,234896.55172413797,34.25945297054861,9.209926664068817,20,0,True,42
ABC-SMC,235204.5454545455,34.53020697290248,9.17646269982921,20,0,True,42
ABC-SMC,428242.42424242425,61.454971390541154,9.155586949443643,20,0,True,42
ABC-SMC,429316.8316831683,61.40030858540299,9.12779560022879,20,0,True,42
ABC-SMC,413831.7757009346,59.13246591514516,9.079100652941479,20,0,True,42
ABC-SMC,414385.32110091747,59.12177672079943,9.057678775515232,20,0,True,42
ABC-SMC,418400.0,59.6131828698245,9.031605082953096,20,0,True,42
ABC-SMC,418223.21428571426,59.607030557734625,9.010633830386945,20,0,True,42
ABC-SMC,410534.4827586206,58.577778729899165,8.987034445444086,20,0,True,42
ABC-SMC,406537.81512605044,58.08766409128654,8.977110526184173,20,0,True,42
ABC-SMC,402450.81967213115,57.62584688233548,8.951706247785607,20,0,True,42
ABC-SMC,398368.0,57.19144334793091,8.931161827934313,20,0,True,42
ABC-SMC,403704.0,58.27780933380127,8.89527109839984,20,0,True,42
ABC-SMC,402464.56692913384,58.28654981973603,8.891922160015714,20,0,True,42
ABC-SMC,401124.03100775194,57.4055695718573,8.883098116083314,20,0,True,42
ABC-SMC,390701.49253731343,56.132739782333374,8.865460629765225,20,0,True,42
ABC-SMC,389213.23529411765,56.174438052317676,8.864029358117422,20,0,True,42
ABC-SMC,393338.23529411765,56.99051232898936,8.839565725435248,20,0,True,42
ABC-SMC,394459.85401459853,57.430562572757694,8.815485507408855,20,0,True,42
ABC-SMC,392525.179856115,57.43826456207165,8.781159447832732,20,0,True,42
ABC-SMC,624280.8988764045,89.7442485509294,8.760671169953937,20,0,True,42
ABC-SMC,627911.1111111111,90.04021141264175,8.727598232595657,20,0,True,42
ABC-SMC,624271.7391304348,89.38367846219437,8.724422372113308,20,0,True,42
ABC-SMC,607437.5,86.97683773934841,8.71312970583228,20,0,True,42
ABC-SMC,609927.8350515463,87.32838692124358,8.650494103792296,20,0,True,42
ABC-SMC,605757.5757575758,86.76229679223263,8.634170827439592,20,0,True,42
ABC-SMC,613515.1515151515,87.86650546873459,8.606892938518241,20,0,True,42
ABC-SMC,621121.2121212122,89.27760858728429,8.589966738492658,20,0,True,42
ABC-SMC,609892.1568627451,87.8086088919172,8.56815078951365,20,0,True,42
ABC-SMC,593386.7924528301,85.60719861174529,8.556212378970502,20,0,True,42
ABC-SMC,583073.3944954128,84.31013483519948,8.537971298419711,20,0,True,42
ABC-SMC,563210.5263157893,81.72177599187482,8.519754160566697,20,0,True,42
ABC-SMC,554076.923076923,80.63972271405733,8.513263795211893,20,0,True,42
ABC-SMC,540892.561983471,78.02416785689425,8.513263795211893,20,0,True,42
ABC-SMC,537146.3414634146,76.77683180909816,8.513263795211893,20,0,True,42
ABC-SMC,537822.5806451613,76.20315945917561,8.513263795211893,20,0,True,42
ABC-SMC,542830.6451612904,76.22441995528436,8.513263795211893,20,0,True,42
ABC-SMC,543456.0,75.63566217422485,8.513263795211893,20,0,True,42
ABC-SMC,539787.4015748032,74.4925214549688,8.513263795211893,20,0,True,42
ABC-SMC,540421.875,73.93097057938576,8.513263795211893,20,0,True,42
ABC-SMC,536884.6153846154,72.81370832369878,8.513263795211893,20,0,True,42
ABC-SMC,537526.7175572519,72.27784950314587,8.513263795211893,20,0,True,42
ABC-SMC,534112.7819548872,71.2105213251329,8.513263795211893,20,0,True,42
ABC-SMC,538781.9548872181,71.230443527824,8.513263795211893,20,0,True,42
ABC-SMC,539395.5223880596,70.71842480061659,8.513263795211893,20,0,True,42
ABC-SMC,536029.4117647059,69.69781228724648,8.513263795211893,20,0,True,42
ABC-SMC,540595.5882352941,69.71639675252578,8.513263795211893,20,0,True,42
ABC-SMC,537260.8695652173,68.72496820878291,8.513263795211893,20,0,True,42
ABC-SMC,534021.4285714285,67.76193686894007,8.513263795211893,20,0,True,42
ABC-SMC,530873.2394366198,66.82576738612752,8.513263795211893,20,0,True,42
ABC-SMC,531503.4965034965,66.37677070977804,8.513263795211893,20,0,True,42
ABC-SMC,532125.0,65.93380081984732,8.513263795211893,20,0,True,42
ABC-SMC,536437.5,65.95164206292894,8.513263795211893,20,0,True,42
ABC-SMC,533342.4657534247,65.06601278096029,8.513263795211893,20,0,True,42
ABC-SMC,530331.0810810811,64.20429429492434,8.513263795211893,20,0,True,42
ABC-SMC,527400.0,63.36544942855834,8.513263795211893,20,0,True,42
ABC-SMC,528019.8675496689,62.96308585350087,8.513263795211893,20,0,True,42
ABC-SMC,525176.4705882353,62.15708699880862,8.513263795211893,20,0,True,42
ABC-SMC,522406.4516129032,61.37197294542866,8.513263795211893,20,0,True,42
ABC-SMC,519707.00636942673,60.60675063710304,8.513263795211893,20,0,True,42
ABC-SMC,520348.1012658228,60.23989176448388,8.513263795211893,20,0,True,42
ABC-SMC,517725.0,59.50313962996006,8.513263795211893,20,0,True,42
ABC-SMC,518366.45962732914,59.14971695183227,8.513263795211893,20,0,True,42
ABC-SMC,519000.0,58.80125142909862,8.513263795211893,20,0,True,42
ABC-SMC,522833.3333333334,58.817277352015175,8.513263795211893,20,0,True,42
ABC-SMC,523435.5828220858,58.47239772234957,8.513263795211893,20,0,True,42
ABC-SMC,520854.54545454535,57.77927261410336,8.513263795211893,20,0,True,42
ABC-SMC,512201.1834319526,56.44799188749324,8.513263795211893,20,0,True,42
ABC-SMC,506877.9069767443,55.47847539879556,8.513263795211893,20,0,True,42
ABC-SMC,507537.5722543353,55.172857039236604,8.513263795211893,20,0,True,42
ABC-SMC,511127.1676300578,55.187830483982324,8.513263795211893,20,0,True,42
ABC-SMC,511758.62068965525,54.88560699868477,8.513263795211893,20,0,True,42
ABC-SMC,503747.191011236,53.666838836134154,8.513263795211893,20,0,True,42
ABC-SMC,504402.23463687155,53.38157575223699,8.513263795211893,20,0,True,42
ABC-SMC,507871.50837988826,53.39604110025161,8.513263795211893,20,0,True,42
ABC-SMC,508500.00000000006,53.11403612295787,8.513263795211893,20,0,True,42
ABC-SMC,506324.1758241759,52.54445927483695,8.513263795211893,20,0,True,42
ABC-SMC,498774.19354838715,51.44924079218219,8.513263795211893,20,0,True,42
ABC-SMC,491542.1052631579,50.37982407369112,8.513263795211893,20,0,True,42
ABC-SMC,492219.8952879581,50.12976505369415,8.513263795211893,20,0,True,42
ABC-SMC,492890.625,49.8821805541714,8.513263795211893,20,0,True,42
ABC-SMC,496125.0,49.895575580497585,8.513263795211893,20,0,True,42
ABC-SMC,496772.02072538855,49.65047261875528,8.513263795211893,20,0,True,42
ABC-SMC,499989.6373056994,49.66404079773265,8.513263795211893,20,0,True,42
ABC-SMC,495505.10204081633,48.917079458431324,8.513263795211893,20,0,True,42
ABC-SMC,496142.13197969535,48.681900101869836,8.513263795211893,20,0,True,42
ABC-SMC,496772.72727272724,48.44914626593542,8.513263795211893,20,0,True,42
ABC-SMC,499909.09090909094,48.46230763377565,8.513263795211893,20,0,True,42
ABC-SMC,498015.0,47.990633606910706,8.513263795211893,20,0,True,42
ABC-SMC,496158.41584158415,47.5283964435653,8.513263795211893,20,0,True,42
ABC-SMC,494338.23529411765,47.07510155789992,8.513263795211893,20,0,True,42
ABC-SMC,492553.3980582524,46.63066487867856,8.513263795211893,20,0,True,42
ABC-SMC,493173.9130434783,46.41794720709612,8.513263795211893,20,0,True,42
ABC-SMC,493788.46153846156,46.20722194130604,8.513263795211893,20,0,True,42
ABC-SMC,489710.9004739336,45.56246707789706,8.513263795211893,20,0,True,42
ABC-SMC,490330.1886792453,45.3596516600195,8.513263795211893,20,0,True,42
ABC-SMC,493259.43396226416,45.37184272172316,8.513263795211893,20,0,True,42
ABC-SMC,491551.4018691589,44.96000709934769,8.513263795211893,20,0,True,42
ABC-SMC,492153.488372093,44.76312825846117,8.513263795211893,20,0,True,42
ABC-SMC,495041.8604651163,44.775158970855,8.513263795211893,20,0,True,42
ABC-SMC,493341.0138248848,44.374338382949475,8.513263795211893,20,0,True,42
ABC-SMC,491671.23287671234,43.98095994235174,8.513263795211893,20,0,True,42
ABC-SMC,487824.3243243243,43.398308915060916,8.513263795211893,20,0,True,42
ABC-SMC,490621.6216216216,43.40999899683772,8.513263795211893,20,0,True,42
ABC-SMC,489013.39285714284,43.034083609070095,8.513263795211893,20,0,True,42
ABC-SMC,489600.0,42.85425662994385,8.513263795211893,20,0,True,42
ABC-SMC,485881.5789473683,42.31018235808924,8.513263795211893,20,0,True,42
ABC-SMC,484356.5217391304,41.95361904475999,8.513263795211893,20,0,True,42
ABC-SMC,484948.05194805196,41.78342592148554,8.513263795211893,20,0,True,42
ABC-SMC,485534.4827586206,41.61452275925669,8.513263795211893,20,0,True,42
ABC-SMC,484038.46153846144,41.26978363746251,8.513263795211893,20,0,True,42
ABC-SMC,486692.30769230763,41.28180737169379,8.513263795211893,20,0,True,42
ABC-SMC,485199.1525423729,40.94320414430004,8.513263795211893,20,0,True,42
ABC-SMC,485772.1518987342,40.781597145499056,8.513263795211893,20,0,True,42
ABC-SMC,484305.43933054403,40.4512802427284,8.513263795211893,20,0,True,42
ABC-SMC,486903.76569037663,40.46219761900324,8.513263795211893,20,0,True,42
ABC-SMC,485439.83402489626,40.13707454768454,8.513263795211893,20,0,True,42
ABC-SMC,488016.59751037345,40.14762773553365,8.513263795211893,20,0,True,42
ABC-SMC,490593.36099585064,40.158347865852576,8.513263795211893,20,0,True,42
ABC-SMC,487106.5573770492,39.67522387621833,8.513263795211893,20,0,True,42
ABC-SMC,487653.0612244898,39.52398869456077,8.513263795211893,20,0,True,42
ABC-SMC,488195.1219512195,39.37407475176865,8.513263795211893,20,0,True,42
ABC-SMC,490719.51219512196,39.384426770171494,8.513263795211893,20,0,True,42
ABC-SMC,491246.9635627531,39.23543011128662,8.513263795211893,20,0,True,42
ABC-SMC,489795.1807228916,38.93059468173598,8.513263795211893,20,0,True,42
ABC-SMC,488366.53386454185,38.63070343595102,8.513263795211893,20,0,True,42
ABC-SMC,490840.6374501992,38.64104648035361,8.513263795211893,20,0,True,42
ABC-SMC,491357.14285714284,38.49786770722223,8.513263795211893,20,0,True,42
ABC-SMC,491869.5652173912,38.355972361658864,8.513263795211893,20,0,True,42
ABC-SMC,490447.0588235294,38.065357535493135,8.513263795211893,20,0,True,42
ABC-SMC,487151.1627906977,37.63278556424518,8.513263795211893,20,0,True,42
ABC-SMC,485792.3076923077,37.35341434295361,8.513263795211893,20,0,True,42
ABC-SMC,482612.16730038024,36.937336278052385,8.513263795211893,20,0,True,42
ABC-SMC,483136.36363636365,36.80736950852654,8.513263795211893,20,0,True,42
ABC-SMC,483656.6037735848,36.678296395067896,8.513263795211893,20,0,True,42
ABC-SMC,484172.93233082705,36.55011837643788,8.513263795211893,20,0,True,42
ABC-SMC,479300.0,36.01826866467794,8.513263795211893,20,0,True,42
ABC-SMC,481600.0,36.02770867171111,8.513263795211893,20,0,True,42
ABC-SMC,482114.39114391146,35.904487252675295,8.513263795211893,20,0,True,42
ABC-SMC,484405.9040590406,35.914049641232644,8.513263795211893,20,0,True,42
ABC-SMC,483131.868131868,35.660511713761544,8.513263795211893,20,0,True,42
ABC-SMC,485406.59340659337,35.669876018286615,8.513263795211893,20,0,True,42
ABC-SMC,487681.3186813186,35.6793884829287,8.513263795211893,20,0,True,42
ABC-SMC,488167.8832116788,35.558488682238725,8.513263795211893,20,0,True,42
ABC-SMC,488650.90909090906,35.438641808249734,8.513263795211893,20,0,True,42
ABC-SMC,487364.6209386281,35.19213754777873,8.513263795211893,20,0,True,42
ABC-SMC,489606.49819494574,35.20149418593313,8.513263795211893,20,0,True,42
ABC-SMC,491848.37545126345,35.21087139522125,8.513263795211893,20,0,True,42
ABC-SMC,494090.25270758115,35.220282215504,8.513263795211893,20,0,True,42
ABC-SMC,496332.1299638988,35.22959172940856,8.513263795211893,20,0,True,42
ABC-SMC,498574.0072202165,35.238667128318475,8.513263795211893,20,0,True,42
ABC-SMC,500815.8844765342,35.24794488176972,8.513263795211893,20,0,True,42
ABC-SMC,501248.20143884886,35.13038231314514,8.513263795211893,20,0,True,42
ABC-SMC,501677.4193548387,35.01373755889127,8.513263795211893,20,0,True,42
ABC-SMC,503903.2258064516,35.02292286965155,8.513263795211893,20,0,True,42
ABC-SMC,506129.0322580645,35.03215458230733,8.513263795211893,20,0,True,42
ABC-SMC,506539.2857142857,34.91692423820495,8.513263795211893,20,0,True,42
ABC-SMC,506946.61921708175,34.802007250938544,8.513263795211893,20,0,True,42
ABC-SMC,507351.06382978725,34.68794340782977,8.513263795211893,20,0,True,42
ABC-SMC,507752.6501766785,34.574857701682376,8.513263795211893,20,0,True,42
ABC-SMC,508151.40845070424,34.462143795591004,8.513263795211893,20,0,True,42
ABC-SMC,506769.23076923075,34.230981590030915,8.513263795211893,20,0,True,42
ABC-SMC,507167.2473867596,34.12240290891003,8.513263795211893,20,0,True,42
ABC-SMC,509331.0104529618,34.13334071428518,8.513263795211893,20,0,True,42
ABC-SMC,509718.75,34.02608065969414,8.513263795211893,20,0,True,42
ABC-SMC,510103.8062283738,33.91794028166669,8.513263795211893,20,0,True,42
ABC-SMC,512252.5951557094,33.92794738591336,8.513263795211893,20,0,True,42
ABC-SMC,512627.5862068966,33.820480519327624,8.513263795211893,20,0,True,42
ABC-SMC,514768.96551724133,33.83082640582118,8.513263795211893,20,0,True,42
ABC-SMC,515134.02061855677,33.725424238906285,8.513263795211893,20,0,True,42
ABC-SMC,517268.0412371135,33.73609158591307,8.513263795211893,20,0,True,42
ABC-SMC,519402.06185567024,33.747077479804915,8.513263795211893,20,0,True,42
ABC-SMC,521536.0824742269,33.75675993686689,8.513263795211893,20,0,True,42
ABC-SMC,520095.5631399319,33.537447411859404,8.513263795211893,20,0,True,42
ABC-SMC,520438.7755102041,33.43566887232722,8.513263795211893,20,0,True,42
ABC-SMC,522551.02040816325,33.44491193083679,8.513263795211893,20,0,True,42
ABC-SMC,522884.745762712,33.341265088420805,8.513263795211893,20,0,True,42
ABC-SMC,519704.69798657723,33.0152338783213,8.513263795211893,20,0,True,42
ABC-SMC,520043.4782608696,32.91364314165403,8.513263795211893,20,0,True,42
ABC-SMC,522120.4013377927,32.92238796036379,8.513263795211893,20,0,True,42
ABC-SMC,524197.3244147158,32.93141987810167,8.513263795211893,20,0,True,42
ABC-SMC,526274.2474916389,32.94010313856961,8.513263795211893,20,0,True,42
ABC-SMC,526590.0,32.83891844749451,8.513263795211893,20,0,True,42
ABC-SMC,528660.0,32.84758575757345,8.513263795211893,20,0,True,42
ABC-SMC,530730.0,32.856187065442406,8.513263795211893,20,0,True,42
ABC-SMC,531029.900332226,32.75564457490991,8.513263795211893,20,0,True,42
ABC-SMC,531327.8145695364,32.655787191643626,8.513263795211893,20,0,True,42
ABC-SMC,533384.1059602649,32.66439962860764,8.513263795211893,20,0,True,42
ABC-SMC,533673.2673267326,32.56503874712651,8.513263795211893,20,0,True,42
ABC-SMC,535722.7722772277,32.57347935497171,8.513263795211893,20,0,True,42
ABC-SMC,537772.2772277227,32.5820258741725,8.513263795211893,20,0,True,42
ABC-SMC,539821.7821782179,32.59038047822001,8.513263795211893,20,0,True,42
ABC-SMC,541871.2871287129,32.59892239428982,8.513263795211893,20,0,True,42
ABC-SMC,543920.792079208,32.607786411499426,8.513263795211893,20,0,True,42
ABC-SMC,544174.3421052631,32.509088908371176,8.513263795211893,20,0,True,42
ABC-SMC,540879.4788273616,32.19984292207401,8.513263795211893,20,0,True,42
ABC-SMC,542902.2801302932,32.20827598913485,8.513263795211893,20,0,True,42
ABC-SMC,544925.0814332247,32.217293919491844,8.513263795211893,20,0,True,42
ABC-SMC,545172.077922078,32.12256145167661,8.513263795211893,20,0,True,42
ABC-SMC,547188.3116883117,32.130842626868905,8.513263795211893,20,0,True,42
ABC-SMC,549204.5454545455,32.13940154422413,8.513263795211893,20,0,True,42
ABC-SMC,551220.7792207793,32.14795066938772,8.513263795211893,20,0,True,42
ABC-SMC,551446.6019417475,32.053427364448126,8.513263795211893,20,0,True,42
ABC-SMC,553456.3106796116,32.06293621495318,8.513263795211893,20,0,True,42
ABC-SMC,555466.0194174758,32.07560758374656,8.513263795211893,20,0,True,42
ABC-SMC,557475.7281553397,32.084360670503294,8.513263795211893,20,0,True,42
ABC-SMC,557680.6451612903,31.98932401595577,8.513263795211893,20,0,True,42
ABC-SMC,557884.2443729903,31.894875109387364,8.513263795211893,20,0,True,42
ABC-SMC,558086.5384615385,31.80095259195719,8.513263795211893,20,0,True,42
ABC-SMC,560076.9230769231,31.809340264552677,8.513263795211893,20,0,True,42
ABC-SMC,562067.3076923077,31.8176609201309,8.513263795211893,20,0,True,42
ABC-SMC,564057.6923076923,31.828504380507347,8.513263795211893,20,0,True,42
ABC-SMC,566048.0769230769,31.837261945773395,8.513263795211893,20,0,True,42
ABC-SMC,568038.4615384615,31.84714114818817,8.513263795211893,20,0,True,42
ABC-SMC,568207.6677316293,31.753634644773438,8.513263795211893,20,0,True,42
ABC-SMC,570191.6932907349,31.76195671002324,8.513263795211893,20,0,True,42
ABC-SMC,572175.7188498402,31.770190568015977,8.513263795211893,20,0,True,42
ABC-SMC,570514.2857142857,31.576864568013992,8.513263795211893,20,0,True,42
ABC-SMC,572485.7142857143,31.58517727776179,8.513263795211893,20,0,True,42
ABC-SMC,574457.142857143,31.59348790607755,8.513263795211893,20,0,True,42
ABC-SMC,576428.5714285715,31.60175236444625,8.513263795211893,20,0,True,42
ABC-SMC,576569.6202531646,31.509992404829095,8.513263795211893,20,0,True,42
ABC-SMC,576709.7791798108,31.41878640238043,8.513263795211893,20,0,True,42
ABC-SMC,578668.7697160884,31.42702041740297,8.513263795211893,20,0,True,42
ABC-SMC,580627.7602523658,31.435155266843005,8.513263795211893,20,0,True,42
ABC-SMC,582586.7507886435,31.443290605153948,8.513263795211893,20,0,True,42
ABC-SMC,584545.7413249211,31.45128838271373,8.513263795211893,20,0,True,42
ABC-SMC,586504.7318611987,31.459452301169797,8.513263795211893,20,0,True,42
ABC-SMC,586613.2075471699,31.368695864887357,8.513263795211893,20,0,True,42
ABC-SMC,588566.037735849,31.37669585785776,8.513263795211893,20,0,True,42
ABC-SMC,588667.7115987461,31.286442541403453,8.513263795211893,20,0,True,42
ABC-SMC,590614.4200626959,31.294545820887933,8.513263795211893,20,0,True,42
ABC-SMC,590709.375,31.20491288602352,8.513263795211893,20,0,True,42
ABC-SMC,592650.0,31.213007122278214,8.513263795211893,20,0,True,42
ABC-SMC,592738.3177570093,31.123826251223083,8.513263795211893,20,0,True,42
ABC-SMC,594672.8971962617,31.131946483505107,8.513263795211893,20,0,True,42
ABC-SMC,596607.476635514,31.13993075777808,8.513263795211893,20,0,True,42
ABC-SMC,596683.2298136647,31.051267637229113,8.513263795211893,20,0,True,42
ABC-SMC,598611.8012422359,31.059226634339517,8.513263795211893,20,0,True,42
ABC-SMC,598681.1145510837,30.971009664860304,8.513263795211893,20,0,True,42
ABC-SMC,598750.0,30.883422126004724,8.513263795211893,20,0,True,42
ABC-SMC,595155.9633027524,30.608029868624627,8.513263795211893,20,0,True,42
ABC-SMC,597055.0458715596,30.615982768732472,8.513263795211893,20,0,True,42
ABC-SMC,598954.1284403669,30.624006173661726,8.513263795211893,20,0,True,42
ABC-SMC,600853.2110091742,30.632130633071295,8.513263795211893,20,0,True,42
ABC-SMC,600914.6341463415,30.546656287297964,8.513263795211893,20,0,True,42
ABC-SMC,602807.9268292682,30.554452320424517,8.513263795211893,20,0,True,42
ABC-SMC,604701.2195121951,30.562343939048482,8.513263795211893,20,0,True,42
ABC-SMC,606594.5121951218,30.570573232522822,8.513263795211893,20,0,True,42
ABC-SMC,606638.2978723404,30.4856005048317,8.513263795211893,20,0,True,42
ABC-SMC,608525.8358662614,30.493436975682034,8.513263795211893,20,0,True,42
ABC-SMC,606725.075528701,30.317011952760357,8.513263795211893,20,0,True,42
ABC-SMC,608601.2084592145,30.324859345427452,8.513263795211893,20,0,True,42
ABC-SMC,610477.341389728,30.332564047096,8.513263795211893,20,0,True,42
ABC-SMC,610509.0361445782,30.249018554227895,8.513263795211893,20,0,True,42
ABC-SMC,608712.5748502994,30.07558430740219,8.513263795211893,20,0,True,42
ABC-SMC,610571.856287425,30.08323490262745,8.513263795211893,20,0,True,42
ABC-SMC,610602.9850746269,30.00107092643852,8.513263795211893,20,0,True,42
ABC-SMC,612456.7164179104,30.008700036290865,8.513263795211893,20,0,True,42
ABC-SMC,612482.1428571427,29.927039891481396,8.513263795211893,20,0,True,42
ABC-SMC,614330.3571428572,29.9405653207075,8.513263795211893,20,0,True,42
ABC-SMC,614350.1483679526,29.859369303423147,8.513263795211893,20,0,True,42
ABC-SMC,612557.5221238938,29.6911398218093,8.513263795211893,20,0,True,42
ABC-SMC,612582.3529411764,29.61201380280887,8.513263795211893,20,0,True,42
ABC-SMC,614408.8235294117,29.619906159008245,8.513263795211893,20,0,True,42
ABC-SMC,614428.1524926686,29.540730676343365,8.513263795211893,20,0,True,42
ABC-SMC,614447.3684210526,29.46185337172614,8.513263795211893,20,0,True,42
ABC-SMC,616263.1578947367,29.46944020644963,8.513263795211893,20,0,True,42
ABC-SMC,618078.9473684209,29.47703010854665,8.513263795211893,20,0,True,42
ABC-SMC,619894.7368421052,29.484505994975216,8.513263795211893,20,0,True,42
ABC-SMC,621710.5263157893,29.491923845302285,8.513263795211893,20,0,True,42
ABC-SMC,621708.4548104956,29.41358134628385,8.513263795211893,20,0,True,42
ABC-SMC,623518.9504373178,29.421172162881746,8.513263795211893,20,0,True,42
ABC-SMC,623511.6279069768,29.343085614747782,8.513263795211893,20,0,True,42
ABC-SMC,625316.8604651164,29.350662058176002,8.513263795211893,20,0,True,42
