method,n_sim,time,epsilon,K,K_outliers,include_osum,seed
ABC-SMC,8173.0,1.2248072862625123,11.0917571140785,20,2,True,0
ABC-SMC,8710.0,1.3400347352027893,11.005084760886525,20,2,True,0
ABC-SMC,9220.0,1.4485979437828065,10.886270028023132,20,2,True,0
ABC-SMC,21072.164948453606,3.2411512394541315,10.796184397957898,20,2,True,0
ABC-SMC,22983.539094650212,3.246712439344744,10.725955317647466,20,2,True,0
ABC-SMC,24790.554414784394,3.477006869149649,10.679789720754584,20,2,True,0
ABC-SMC,26441.717791411043,3.701006293540596,10.564081054832368,20,2,True,0
ABC-SMC,27993.890020366598,3.921492012358003,10.493723023278209,20,2,True,0
ABC-SMC,29390.688259109316,4.133376708397499,10.398731798110706,20,2,True,0
ABC-SMC,30878.542510121464,4.373267184384923,10.298795970118102,20,2,True,0
ABC-SMC,32098.591549295776,4.577993746974339,10.233359182039727,20,2,True,0
ABC-SMC,33369.47791164659,4.820059102223102,10.169782430152027,20,2,True,0
ABC-SMC,34567.13426853708,5.046782106579186,10.10313630307733,20,2,True,0
ABC-SMC,35698.0,5.26562716960907,10.039932248504103,20,2,True,0
ABC-SMC,36620.27833001988,5.464348285857062,9.985571121854928,20,2,True,0
ABC-SMC,37550.495049504956,5.692954134232927,9.930991347332641,20,2,True,0
ABC-SMC,38494.071146245056,5.9161034497347735,9.84703618315871,20,2,True,0
ABC-SMC,79372.09302325582,11.658892428228098,9.771453207116021,20,2,True,0
ABC-SMC,81805.3435114504,11.928646710082775,9.685756296987217,20,2,True,0
ABC-SMC,84632.57575757575,12.280849841508,9.653552799128109,20,2,True,0
ABC-SMC,87581.13207547169,12.67405568428759,9.610196081493932,20,2,True,0
ABC-SMC,89679.10447761194,12.969014982678996,9.5706370365206,20,2,True,0
ABC-SMC,92263.94052044608,13.35312939044711,9.521159492246866,20,2,True,0
ABC-SMC,94335.79335793358,13.733789709661279,9.468269780049924,20,2,True,0
ABC-SMC,96241.75824175822,14.062229530278577,9.427516450183706,20,2,True,0
ABC-SMC,97989.09090909091,14.380665172230113,9.372972471042463,20,2,True,0
ABC-SMC,99956.52173913042,14.764774579932721,9.33878844592052,20,2,True,0
ABC-SMC,101438.8489208633,15.0895860984171,9.283172025039274,20,2,True,0
ABC-SMC,102796.42857142855,15.396858709199085,9.231382244579098,20,2,True,0
ABC-SMC,104402.1352313167,15.753041255516509,9.19543259176417,20,2,True,0
ABC-SMC,105530.03533568907,16.04422629932633,9.13504063628018,20,2,True,0
ABC-SMC,106926.05633802818,16.39744135695444,9.094017387963053,20,2,True,0
ABC-SMC,220894.36619718312,32.84126411021595,9.04426776276713,20,2,True,0
ABC-SMC,222924.1379310345,33.084520800360316,9.006138898303327,20,2,True,0
ABC-SMC,226122.44897959183,33.427483775988726,8.971296322882232,20,2,True,0
ABC-SMC,228926.1744966443,33.76909742419352,8.93268995006371,20,2,True,0
ABC-SMC,229875.0,33.8773090588419,8.887621334169493,20,2,True,0
ABC-SMC,233535.9477124183,34.419166184718314,8.82025798552528,20,2,True,0
ABC-SMC,233929.4871794872,34.513213619207725,8.800583278356672,20,2,True,0
ABC-SMC,235544.30379746837,34.818173586567745,8.73740184427858,20,2,True,0
ABC-SMC,239886.0759493671,35.55566374259659,8.691854082511602,20,2,True,0
ABC-SMC,240975.0,35.87285540997982,8.671652094810185,20,2,True,0
ABC-SMC,244862.5,36.72308623790741,8.631854009501332,20,2,True,0
ABC-SMC,248562.5,37.40465849637985,8.57780791834087,20,2,True,0
ABC-SMC,249006.17283950618,37.69120073612826,8.560562017592401,20,2,True,0
ABC-SMC,250809.81595092022,37.493636564243054,8.53690019804581,20,2,True,0
ABC-SMC,253987.73006134966,38.171625795539896,8.500479042175979,20,2,True,0
ABC-SMC,510843.37349397584,75.00289089708443,8.478220593887162,20,2,True,0
ABC-SMC,522457.8313253012,76.35080598923095,8.406909448466713,20,2,True,0
ABC-SMC,514895.34883720934,75.0711524209311,8.350019569972574,20,2,True,0
ABC-SMC,507460.67415730347,73.91194319457152,8.305656791510994,20,2,True,0
ABC-SMC,489542.55319148937,71.32522768162666,8.295468233567748,20,2,True,0
ABC-SMC,487979.1666666667,71.0762223849694,8.286547810833762,20,2,True,0
ABC-SMC,476400.0,69.48937654495239,8.27557009603649,20,2,True,0
ABC-SMC,483970.0,70.61492705345154,8.24930861335306,20,2,True,0
ABC-SMC,491260.0,71.97125947475433,8.212700118730398,20,2,True,0
ABC-SMC,474476.1904761905,69.66590041205997,8.193480036306118,20,2,True,0
ABC-SMC,476311.320754717,70.11750329215572,8.190497183369535,20,2,True,0
ABC-SMC,473527.77777777775,69.91625924905141,8.184983087268543,20,2,True,0
ABC-SMC,462276.78571428574,68.47589186259678,8.184194903733985,20,2,True,0
ABC-SMC,455547.8260869564,67.72264988526052,8.175506593872203,20,2,True,0
ABC-SMC,456655.17241379304,68.14013339322187,8.174902526148214,20,2,True,0
ABC-SMC,461534.4827586206,69.08011703655636,8.153109736954123,20,2,True,0
ABC-SMC,462273.50427350414,69.48037116955487,8.13701854630454,20,2,True,0
ABC-SMC,455150.0,68.71071487665176,8.129795915326284,20,2,True,0
ABC-SMC,459450.0,69.67832575241725,8.117004040519063,20,2,True,0
ABC-SMC,768958.904109589,114.62629788542448,8.107157134203636,20,2,True,0
ABC-SMC,761226.6666666667,113.15681791305542,8.096412005834138,20,2,True,0
ABC-SMC,734354.4303797468,108.94496063642863,8.092421077358308,20,2,True,0
ABC-SMC,736525.0,109.42057251930237,8.092334063816505,20,2,True,0
ABC-SMC,720409.6385542167,106.87484884836586,8.075742623392143,20,2,True,0
ABC-SMC,713223.5294117646,105.81831581452313,8.046889673106412,20,2,True,0
ABC-SMC,706000.0000000001,104.77662524957768,8.040382818284002,20,2,True,0
ABC-SMC,690900.0000000001,102.60094126065573,8.03659949392368,20,2,True,0
ABC-SMC,683728.2608695653,101.65532399778782,8.017258158055453,20,2,True,0
ABC-SMC,669421.052631579,99.6813296016894,8.001591544461315,20,2,True,0
ABC-SMC,669656.25,98.70985994736353,8.001591544461315,20,2,True,0
ABC-SMC,649790.0,94.78917968273163,8.001591544461315,20,2,True,0
ABC-SMC,650207.9207920792,93.87736556553604,8.001591544461315,20,2,True,0
ABC-SMC,657059.405940594,93.90394628638089,8.001591544461315,20,2,True,0
ABC-SMC,651019.4174757281,92.14087794127973,8.001591544461315,20,2,True,0
ABC-SMC,651413.4615384615,91.28098098131326,8.001591544461315,20,2,True,0
ABC-SMC,627880.7339449541,87.15089001786819,8.001591544461315,20,2,True,0
ABC-SMC,617241.0714285715,84.84082328421728,8.001591544461315,20,2,True,0
ABC-SMC,617902.6548672565,84.14003458698237,8.001591544461315,20,2,True,0
ABC-SMC,613173.9130434782,82.70023926444674,8.001591544461315,20,2,True,0
ABC-SMC,619191.3043478259,82.7236279197361,8.001591544461315,20,2,True,0
ABC-SMC,619818.9655172413,82.03371043862965,8.001591544461315,20,2,True,0
ABC-SMC,625784.4827586206,82.05768764019011,8.001591544461315,20,2,True,0
ABC-SMC,631749.9999999999,82.08109458972666,8.001591544461315,20,2,True,0
ABC-SMC,632264.9572649571,81.40297150000546,8.001591544461315,20,2,True,0
ABC-SMC,632771.186440678,80.73788446895148,8.001591544461315,20,2,True,0
ABC-SMC,633268.9075630252,80.08198587834333,8.001591544461315,20,2,True,0
ABC-SMC,639084.0336134454,80.10397628575814,8.001591544461315,20,2,True,0
ABC-SMC,639525.0,79.45917437473933,8.001591544461315,20,2,True,0
ABC-SMC,639958.6776859504,78.82525635159705,8.001591544461315,20,2,True,0
ABC-SMC,635178.8617886178,77.56749449706659,8.001591544461315,20,2,True,0
ABC-SMC,625547.619047619,75.74323548210991,8.001591544461315,20,2,True,0
ABC-SMC,626070.8661417323,75.16815484039427,8.001591544461315,20,2,True,0
ABC-SMC,626585.9375,74.6016544289887,8.001591544461315,20,2,True,0
ABC-SMC,612840.9090909092,72.36134897578847,8.001591544461315,20,2,True,0
ABC-SMC,599904.4117647059,70.25298108072842,8.001591544461315,20,2,True,0
ABC-SMC,600576.6423357665,69.7595450999963,8.001591544461315,20,2,True,0
ABC-SMC,588446.8085106383,67.79940263599369,8.001591544461315,20,2,True,0
ABC-SMC,585055.9440559441,66.87015503436535,8.001591544461315,20,2,True,0
ABC-SMC,585798.6111111111,66.42441617117987,8.001591544461315,20,2,True,0
ABC-SMC,582513.698630137,65.53328241387459,8.001591544461315,20,2,True,0
ABC-SMC,583258.5034013606,65.10633700558928,8.001591544461315,20,2,True,0
ABC-SMC,587965.9863945579,65.12474381193823,8.001591544461315,20,2,True,0
ABC-SMC,588668.9189189189,64.703416743794,8.001591544461315,20,2,True,0
ABC-SMC,577730.2631578947,63.01854990030589,8.001591544461315,20,2,True,0
ABC-SMC,571012.9032258064,61.81616214013869,8.001591544461315,20,2,True,0
ABC-SMC,571788.4615384615,61.43696812482981,8.001591544461315,20,2,True,0
ABC-SMC,565352.2012578617,60.29466615532929,8.001591544461315,20,2,True,0
ABC-SMC,569704.4025157233,60.31128685429411,8.001591544461315,20,2,True,0
ABC-SMC,574056.6037735849,60.327934993887844,8.001591544461315,20,2,True,0
ABC-SMC,574793.75,59.96789038181305,8.001591544461315,20,2,True,0
ABC-SMC,575521.7391304347,59.61210564796969,8.001591544461315,20,2,True,0
ABC-SMC,572705.5214723926,58.897035984905216,8.001591544461315,20,2,True,0
ABC-SMC,569957.5757575757,58.19942821155894,8.001591544461315,20,2,True,0
ABC-SMC,574151.5151515151,58.21542248581394,8.001591544461315,20,2,True,0
ABC-SMC,564656.8047337278,56.85330086205837,8.001591544461315,20,2,True,0
ABC-SMC,562099.4152046783,56.20398507480732,8.001591544461315,20,2,True,0
ABC-SMC,562854.6511627908,55.89295112809471,8.001591544461315,20,2,True,0
ABC-SMC,560362.0689655173,55.26574623995815,8.001591544461315,20,2,True,0
ABC-SMC,554774.011299435,54.344494059934455,8.001591544461315,20,2,True,0
ABC-SMC,552441.3407821229,53.752592156053254,8.001591544461315,20,2,True,0
ABC-SMC,547137.3626373627,52.94513813741916,8.001591544461315,20,2,True,0
ABC-SMC,547928.9617486339,52.67062395648227,8.001591544461315,20,2,True,0
ABC-SMC,539909.0909090908,51.55832506118611,8.001591544461315,20,2,True,0
ABC-SMC,529453.125,50.28766759981711,8.001591544461315,20,2,True,0
ABC-SMC,533057.2916666666,50.30185300856829,8.001591544461315,20,2,True,0
ABC-SMC,533880.829015544,50.05528661253538,8.001591544461315,20,2,True,0
ABC-SMC,526553.2994923857,49.05283511592651,8.001591544461315,20,2,True,0
ABC-SMC,530065.9898477156,49.06651356498602,8.001591544461315,20,2,True,0
ABC-SMC,528216.08040201,48.58693884844755,8.001591544461315,20,2,True,0
ABC-SMC,521216.7487684728,47.64337751078487,8.001591544461315,20,2,True,0
ABC-SMC,522053.9215686274,47.42320139034121,8.001591544461315,20,2,True,0
ABC-SMC,522882.9268292683,47.20520042791599,8.001591544461315,20,2,True,0
ABC-SMC,523703.88349514565,46.98937199648144,8.001591544461315,20,2,True,0
ABC-SMC,524516.9082125603,46.775395110033564,8.001591544461315,20,2,True,0
ABC-SMC,525322.1153846154,46.563418954610825,8.001591544461315,20,2,True,0
ABC-SMC,523614.28571428574,46.13251351174854,8.001591544461315,20,2,True,0
ABC-SMC,526909.5238095238,46.14522428739638,8.001591544461315,20,2,True,0
ABC-SMC,525202.8301886793,45.72342454262499,8.001591544461315,20,2,True,0
ABC-SMC,523528.03738317755,45.30903229089541,8.001591544461315,20,2,True,0
ABC-SMC,526761.6822429907,45.321285334702964,8.001591544461315,20,2,True,0
ABC-SMC,529995.3271028037,45.3338570683916,8.001591544461315,20,2,True,0
ABC-SMC,530748.8372093023,45.13538543568101,8.001591544461315,20,2,True,0
ABC-SMC,533967.4418604651,45.14779473459998,8.001591544461315,20,2,True,0
ABC-SMC,537186.0465116279,45.16023425168769,8.001591544461315,20,2,True,0
ABC-SMC,540404.6511627907,45.18147285594497,8.001591544461315,20,2,True,0
ABC-SMC,543623.2558139535,45.193864966547764,8.001591544461315,20,2,True,0
ABC-SMC,536853.8812785387,44.38093040631786,8.001591544461315,20,2,True,0
ABC-SMC,540013.698630137,44.39330024806332,8.001591544461315,20,2,True,0
ABC-SMC,540704.5454545455,44.20392117717049,8.001591544461315,20,2,True,0
ABC-SMC,536533.6322869955,43.62179014180273,8.001591544461315,20,2,True,0
ABC-SMC,537227.6785714285,43.43910829297134,8.001591544461315,20,2,True,0
ABC-SMC,537915.5555555555,43.25825781292385,8.001591544461315,20,2,True,0
ABC-SMC,538597.3451327432,43.07881704473917,8.001591544461315,20,2,True,0
ABC-SMC,539273.127753304,42.90128857028642,8.001591544461315,20,2,True,0
ABC-SMC,539942.9824561402,42.72547829569431,8.001591544461315,20,2,True,0
ABC-SMC,540606.9868995633,42.55124242024651,8.001591544461315,20,2,True,0
ABC-SMC,538922.077922078,42.19477125060507,8.001591544461315,20,2,True,0
ABC-SMC,541917.7489177489,42.20628165579461,8.001591544461315,20,2,True,0
ABC-SMC,542564.6551724137,42.03616755789723,8.001591544461315,20,2,True,0
ABC-SMC,543206.008583691,41.86746659708637,8.001591544461315,20,2,True,0
ABC-SMC,546175.965665236,41.87910157723488,8.001591544461315,20,2,True,0
ABC-SMC,542165.254237288,41.35847000752465,8.001591544461315,20,2,True,0
ABC-SMC,540516.8067226891,41.02267888413758,8.001591544461315,20,2,True,0
ABC-SMC,543424.3697478991,41.03473079304735,8.001591544461315,20,2,True,0
ABC-SMC,546331.9327731092,41.04670115879604,8.001591544461315,20,2,True,0
ABC-SMC,546941.4225941424,40.887229861574696,8.001591544461315,20,2,True,0
ABC-SMC,547545.8333333334,40.72973370552063,8.001591544461315,20,2,True,0
ABC-SMC,545880.1652892561,40.404806009008865,8.001591544461315,20,2,True,0
ABC-SMC,546481.4814814817,40.25007324454226,8.001591544461315,20,2,True,0
ABC-SMC,544844.8979591837,39.93257960494684,8.001591544461315,20,2,True,0
ABC-SMC,545443.0894308944,39.78130894947827,8.001591544461315,20,2,True,0
ABC-SMC,543834.6774193549,39.471805480218705,8.001591544461315,20,2,True,0
ABC-SMC,537948.4126984127,38.85621575136034,8.001591544461315,20,2,True,0
ABC-SMC,538557.3122529644,38.71325226169329,8.001591544461315,20,2,True,0
ABC-SMC,539161.4173228346,38.571890226499306,8.001591544461315,20,2,True,0
ABC-SMC,539760.7843137254,38.43182152392818,8.001591544461315,20,2,True,0
ABC-SMC,538252.9182879376,38.143552277338635,8.001591544461315,20,2,True,0
ABC-SMC,538848.8372093023,38.00647706948509,8.001591544461315,20,2,True,0
ABC-SMC,541531.007751938,38.01725747049317,8.001591544461315,20,2,True,0
ABC-SMC,542111.9691119691,37.8808906639865,8.001591544461315,20,2,True,0
ABC-SMC,544783.7837837838,37.89174524513451,8.001591544461315,20,2,True,0
ABC-SMC,547455.5984555985,37.90252687387945,8.001591544461315,20,2,True,0
ABC-SMC,548011.5384615384,37.76722632921659,8.001591544461315,20,2,True,0
ABC-SMC,548563.2183908045,37.63299805907911,8.001591544461315,20,2,True,0
ABC-SMC,547022.813688213,37.3572313286959,8.001591544461315,20,2,True,0
ABC-SMC,545505.6603773583,37.08567821754599,8.001591544461315,20,2,True,0
ABC-SMC,546056.3909774435,36.956530764586944,8.001591544461315,20,2,True,0
ABC-SMC,540529.6296296297,36.4189303362811,8.001591544461315,20,2,True,0
ABC-SMC,543092.5925925926,36.42862567195186,8.001591544461315,20,2,True,0
ABC-SMC,543642.0664206642,36.30407925461491,8.001591544461315,20,2,True,0
ABC-SMC,540215.3284671534,35.916414661129025,8.001591544461315,20,2,True,0
ABC-SMC,542740.8759124088,35.9261561049162,8.001591544461315,20,2,True,0
ABC-SMC,541315.2173913042,35.67546783150106,8.001591544461315,20,2,True,0
ABC-SMC,537974.9103942652,35.30150528022465,8.001591544461315,20,2,True,0
ABC-SMC,538524.9999999999,35.18488598721367,8.001591544461315,20,2,True,0
ABC-SMC,539071.1743772241,35.06911250620126,8.001591544461315,20,2,True,0
ABC-SMC,541533.8078291814,35.07845164193802,8.001591544461315,20,2,True,0
ABC-SMC,542067.3758865248,34.963505572461074,8.001591544461315,20,2,True,0
ABC-SMC,542597.1731448764,34.849444210739954,8.001591544461315,20,2,True,0
ABC-SMC,543123.2394366198,34.73608565162605,8.001591544461315,20,2,True,0
ABC-SMC,543645.6140350878,34.62351778097321,8.001591544461315,20,2,True,0
ABC-SMC,544164.3356643356,34.51192178926268,8.001591544461315,20,2,True,0
ABC-SMC,546583.9160839161,34.521252750516766,8.001591544461315,20,2,True,0
ABC-SMC,547090.5923344949,34.410453050394096,8.001591544461315,20,2,True,0
ABC-SMC,545698.9619377163,34.181770156411574,8.001591544461315,20,2,True,0
ABC-SMC,546203.4482758621,34.0731195745797,8.001591544461315,20,2,True,0
ABC-SMC,548589.6551724138,34.08230596575244,8.001591544461315,20,2,True,0
ABC-SMC,550975.8620689656,34.09137475079504,8.001591544461315,20,2,True,0
ABC-SMC,551460.4810996564,33.98331768324286,8.001591544461315,20,2,True,0
ABC-SMC,551941.7808219178,33.875977543935385,8.001591544461315,20,2,True,0
ABC-SMC,550540.8163265307,33.6545282480668,8.001591544461315,20,2,True,0
ABC-SMC,551020.3389830509,33.54941578234657,8.001591544461315,20,2,True,0
ABC-SMC,553366.1016949153,33.558181544481705,8.001591544461315,20,2,True,0
ABC-SMC,553834.4594594595,33.45378737997364,8.001591544461315,20,2,True,0
ABC-SMC,554299.6632996633,33.34999285161697,8.001591544461315,20,2,True,0
ABC-SMC,556629.6296296297,33.35881457987057,8.001591544461315,20,2,True,0
ABC-SMC,557083.8926174497,33.25563045156082,8.001591544461315,20,2,True,0
ABC-SMC,559406.0402684564,33.26462491246678,8.001591544461315,20,2,True,0
ABC-SMC,559849.4983277593,33.16216257503599,8.001591544461315,20,2,True,0
ABC-SMC,562163.8795986624,33.17097493238673,8.001591544461315,20,2,True,0
ABC-SMC,560727.5747508305,32.95954303487987,8.001591544461315,20,2,True,0
ABC-SMC,563026.5780730897,32.96848753362003,8.001591544461315,20,2,True,0
ABC-SMC,563453.642384106,32.86826772405612,8.001591544461315,20,2,True,0
ABC-SMC,565745.0331125828,32.87718311840335,8.001591544461315,20,2,True,0
ABC-SMC,564299.3421052631,32.66979785341965,8.001591544461315,20,2,True,0
ABC-SMC,564718.0327868853,32.57130017046069,8.001591544461315,20,2,True,0
ABC-SMC,563293.1596091205,32.36799741024303,8.001591544461315,20,2,True,0
ABC-SMC,565547.2312703583,32.376531746954406,8.001591544461315,20,2,True,0
ABC-SMC,567801.3029315961,32.385215774809495,8.001591544461315,20,2,True,0
ABC-SMC,570055.3745928339,32.394428827863564,8.001591544461315,20,2,True,0
ABC-SMC,570451.2987012987,32.297945641852046,8.001591544461315,20,2,True,0
ABC-SMC,572698.0519480519,32.30647258944325,8.001591544461315,20,2,True,0
ABC-SMC,573084.1423948221,32.21053286277746,8.001591544461315,20,2,True,0
ABC-SMC,573467.7419354839,32.11521583218729,8.001591544461315,20,2,True,0
ABC-SMC,573848.8745980707,32.020479766502255,8.001591544461315,20,2,True,0
ABC-SMC,576073.9549839228,32.02903010070899,8.001591544461315,20,2,True,0
ABC-SMC,576445.5128205129,31.934716113102745,8.001591544461315,20,2,True,0
ABC-SMC,574977.7070063695,31.73978081934012,8.001591544461315,20,2,True,0
ABC-SMC,577181.5286624205,31.748170002250912,8.001591544461315,20,2,True,0
ABC-SMC,577546.0317460317,31.656146125187945,8.001591544461315,20,2,True,0
ABC-SMC,577908.2278481013,31.564598030681854,8.001591544461315,20,2,True,0
ABC-SMC,576449.6855345911,31.374551627620964,8.001591544461315,20,2,True,0
ABC-SMC,575009.375,31.18708923459053,8.001591544461315,20,2,True,0
ABC-SMC,573586.9565217391,31.00168201493921,8.001591544461315,20,2,True,0
ABC-SMC,575736.0248447205,31.00982441665223,8.001591544461315,20,2,True,0
ABC-SMC,577885.0931677019,31.01796263493366,8.001591544461315,20,2,True,0
ABC-SMC,576453.7037037037,30.834651030140158,8.001591544461315,20,2,True,0
ABC-SMC,575039.8773006134,30.653597350500842,8.001591544461315,20,2,True,0
ABC-SMC,575397.5535168196,30.567958376823213,8.001591544461315,20,2,True,0
ABC-SMC,577513.7614678899,30.576094429062778,8.001591544461315,20,2,True,0
ABC-SMC,579629.9694189603,30.584212581681186,8.001591544461315,20,2,True,0
ABC-SMC,579972.5609756097,30.49898176658444,8.001591544461315,20,2,True,0
ABC-SMC,582082.3170731707,30.506960756895015,8.001591544461315,20,2,True,0
ABC-SMC,578897.2809667675,30.2384092728537,8.001591544461315,20,2,True,0
ABC-SMC,577498.4984984985,30.064850490730446,8.001591544461315,20,2,True,0
ABC-SMC,579576.5765765766,30.072727074494235,8.001591544461315,20,2,True,0
ABC-SMC,578182.0895522388,29.901082871565176,8.001591544461315,20,2,True,0
ABC-SMC,575097.6331360945,29.6434019796947,8.001591544461315,20,2,True,0
ABC-SMC,577144.9704142011,29.651451957296334,8.001591544461315,20,2,True,0
ABC-SMC,579192.3076923076,29.65984132868298,8.001591544461315,20,2,True,0
ABC-SMC,581239.6449704141,29.667773437217843,8.001591544461315,20,2,True,0
ABC-SMC,581566.3716814159,29.58838841204798,8.001591544461315,20,2,True,0
ABC-SMC,581891.1764705881,29.509163148262918,8.001591544461315,20,2,True,0
ABC-SMC,583926.4705882353,29.51681610415963,8.001591544461315,20,2,True,0
ABC-SMC,585961.7647058823,29.524630062720348,8.001591544461315,20,2,True,0
ABC-SMC,587997.0588235293,29.532853435067565,8.001591544461315,20,2,True,0
ABC-SMC,588302.0527859237,29.45410121570934,8.001591544461315,20,2,True,0
ABC-SMC,588605.2631578947,29.375690849203806,8.001591544461315,20,2,True,0
ABC-SMC,587194.7674418605,29.212553729844654,8.001591544461315,20,2,True,0
ABC-SMC,587498.5507246378,29.135440536167312,8.001591544461315,20,2,True,0
ABC-SMC,589504.347826087,29.143100372259173,8.001591544461315,20,2,True,0
ABC-SMC,589800.5780346821,29.066469214555156,8.001591544461315,20,2,True,0
ABC-SMC,591800.5780346821,29.074171374988005,8.001591544461315,20,2,True,0
ABC-SMC,590387.9310344828,28.914616505304977,8.001591544461315,20,2,True,0
ABC-SMC,592376.4367816093,28.922282587522755,8.001591544461315,20,2,True,0
ABC-SMC,594364.9425287357,28.92984367650131,8.001591544461315,20,2,True,0
ABC-SMC,594644.6991404012,28.854507873939582,8.001591544461315,20,2,True,0
ABC-SMC,594922.8571428572,28.779886416026525,8.001591544461315,20,2,True,0
ABC-SMC,593508.5227272727,28.62413989549334,8.001591544461315,20,2,True,0
ABC-SMC,595474.4318181819,28.632504526864402,8.001591544461315,20,2,True,0
ABC-SMC,595747.8753541077,28.559482975654497,8.001591544461315,20,2,True,0
ABC-SMC,597708.2152974504,28.567368687043444,8.001591544461315,20,2,True,0
ABC-SMC,597974.5762711865,28.49467161011561,8.001591544461315,20,2,True,0
ABC-SMC,599929.3785310735,28.502541241672755,8.001591544461315,20,2,True,0
ABC-SMC,598502.8089887642,28.350454501891406,8.001591544461315,20,2,True,0
ABC-SMC,600446.6292134832,28.358199857593927,8.001591544461315,20,2,True,0
ABC-SMC,600703.081232493,28.286428678603396,8.001591544461315,20,2,True,0
ABC-SMC,602641.4565826331,28.294067356098935,8.001591544461315,20,2,True,0
ABC-SMC,602891.061452514,28.222474705573564,8.001591544461315,20,2,True,0
ABC-SMC,604824.0223463686,28.230125810846936,8.001591544461315,20,2,True,0
ABC-SMC,605066.8523676881,28.159280772992826,8.001591544461315,20,2,True,0
ABC-SMC,603631.5789473684,28.01110024597506,8.001591544461315,20,2,True,0
ABC-SMC,605548.4764542937,28.018900925432874,8.001591544461315,20,2,True,0
ABC-SMC,605787.2928176796,27.94910988754989,8.001591544461315,20,2,True,0
ABC-SMC,607698.8950276243,27.95669703193791,8.001591544461315,20,2,True,0
ABC-SMC,609610.497237569,27.964512781543625,8.001591544461315,20,2,True,0
ABC-SMC,608162.0879120879,27.81861837093647,8.001591544461315,20,2,True,0
ABC-SMC,606729.5081967213,27.679853393731875,8.001591544461315,20,2,True,0
ABC-SMC,606961.8528610354,27.611842207427895,8.001591544461315,20,2,True,0
ABC-SMC,608847.4114441416,27.619163022054316,8.001591544461315,20,2,True,0
ABC-SMC,610732.9700272479,27.626378562210043,8.001591544461315,20,2,True,0
ABC-SMC,612618.5286103543,27.633545021919854,8.001591544461315,20,2,True,0
ABC-SMC,612834.2391304348,27.565775099007983,8.001591544461315,20,2,True,0
ABC-SMC,611391.8918918918,27.423931424682205,8.001591544461315,20,2,True,0
ABC-SMC,611609.1644204851,27.3571372996122,8.001591544461315,20,2,True,0
ABC-SMC,610184.9865951742,27.217595826524832,8.001591544461315,20,2,True,0
ABC-SMC,612040.2144772117,27.224724765757134,8.001591544461315,20,2,True,0
ABC-SMC,612254.0106951871,27.15903367588227,8.001591544461315,20,2,True,0
ABC-SMC,614104.2780748663,27.166133035313003,8.001591544461315,20,2,True,0
ABC-SMC,615954.5454545455,27.17319854440536,8.001591544461315,20,2,True,0
ABC-SMC,616157.3333333334,27.107904148101806,8.001591544461315,20,2,True,0
ABC-SMC,618002.6666666666,27.114976151784262,8.001591544461315,20,2,True,0
ABC-SMC,619848.0,27.122009499867758,8.001591544461315,20,2,True,0
