method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed
ABC-SMC,782801.652892562,7.020258903503418,3788760.0,33.97805309295654,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,770858.2995951418,6.8839579458661415,3808040.0,34.006752252578735,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,771637.0967741936,6.861966079281223,3827320.0,34.03535175323486,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,766254.9800796814,6.7856712645268535,3846600.0,34.064069747924805,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,764007.9051383397,6.7377085742271925,3865880.0,34.0928053855896,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,752937.9844961241,6.612697359203368,3885160.0,34.12151837348938,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,753752.8957528957,6.592732092588565,3904440.0,34.150352239608765,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,743128.7878787878,6.473285321033362,3923720.0,34.17894649505615,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,743962.2641509433,6.454304119326033,3943000.0,34.20781183242798,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,744789.4736842106,6.435422341626389,3962280.0,34.23644685745239,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,745610.4868913857,6.41669396604045,3981560.0,34.265145778656006,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,743650.5576208177,6.374312067563649,4000840.0,34.29379892349243,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,744466.6666666667,6.356014808019003,4020120.0,34.32247996330261,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,745276.7527675277,6.337888874251025,4039400.0,34.35135769844055,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,743347.9853479852,6.296757551339955,4058680.0,34.38029623031616,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,741447.2727272728,6.256109150973233,4077960.0,34.40860033035278,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,742253.6231884056,6.23881143072377,4097240.0,34.438239097595215,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,724739.4366197183,6.068135063413163,4116520.0,34.46700716018677,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,715536.3321799309,5.968116311465994,4135800.0,34.49571228027344,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,711486.301369863,5.9117192274903605,4155080.0,34.5244402885437,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,712348.1228668944,5.896423050161109,4174360.0,34.55303907394409,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,701277.5919732443,5.782904632912831,4193640.0,34.581769704818726,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,699820.5980066445,5.749226923400777,4212920.0,34.61034607887268,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,698382.8382838283,5.716018354145214,4232200.0,34.639071226119995,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,696963.9344262294,5.6832167359649155,4251480.0,34.667622089385986,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,688832.2580645161,5.596150121381205,4270760.0,34.69613075256348,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,685309.9041533546,5.5471242426302485,4290040.0,34.724997758865356,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,688389.7763578275,5.5516964330459935,4309320.0,34.75361967086792,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,689267.5159235669,5.538601556401344,4328600.0,34.78241777420044,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,690139.6825396826,5.525571391696022,4347880.0,34.81109976768494,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,686660.3773584906,5.477931364527288,4367160.0,34.839643478393555,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,689691.8238993711,5.482425854640937,4386440.0,34.86822843551636,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,682000.0,5.401949100081027,4405720.0,34.89659118652344,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,682870.3703703703,5.389717074088108,4425000.0,34.92536664009094,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,677481.7073170731,5.328365469851144,4444280.0,34.95407748222351,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,678352.5835866261,5.316519048800946,4463560.0,34.98269534111023,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,679218.1818181818,5.304744929978341,4482840.0,35.011316537857056,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,678030.1204819276,5.277105052787136,4502120.0,35.03997755050659,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,670830.8605341247,5.203023190314409,4521400.0,35.068376302719116,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,673691.3946587536,5.207247479379354,4540680.0,35.096848011016846,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,672560.4719764013,5.180743345468796,4559960.0,35.12543988227844,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,667527.6967930029,5.124520004316947,4579240.0,35.15420722961426,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,666452.1739130436,5.098913717960967,4598520.0,35.182504653930664,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,667312.1387283237,5.088312570759326,4617800.0,35.21112298965454,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,666247.1264367817,5.063192186684445,4637080.0,35.23981761932373,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,665194.2857142857,5.038340738841466,4656360.0,35.26838517189026,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,664153.4090909092,5.013793334364892,4675640.0,35.29710507392883,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,663124.2937853108,4.989519597446851,4694920.0,35.325798749923706,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,656573.8161559888,4.9240254758128215,4714200.0,35.35450291633606,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,659259.052924791,4.928005804258469,4733480.0,35.383081674575806,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,658277.0083102493,4.904587975499372,4752760.0,35.41112518310547,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,657305.785123967,4.881430854482098,4772040.0,35.43918800354004,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,656345.205479452,4.858591817829707,4791320.0,35.46772027015686,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,651842.8184281843,4.809802043728712,4810600.0,35.496339082717896,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,650927.2237196766,4.7877671904962344,4829880.0,35.525232553482056,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,646554.6666666666,4.740518856048584,4849160.0,35.55389142036438,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,649125.3333333333,4.744277318318685,4868440.0,35.58207988739014,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,649962.7659574468,4.735484592458035,4887720.0,35.610844135284424,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,647361.4775725594,4.701799515998458,4907000.0,35.63964033126831,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,641442.7083333334,4.644312616437674,4926280.0,35.66832089424133,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,643953.125,4.648029835273822,4945560.0,35.696869134902954,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,641452.196382429,4.615698827945601,4964840.0,35.72550892829895,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,642283.5051546392,4.607483222312534,4984120.0,35.754069805145264,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,643110.5398457584,4.59936106419502,5003400.0,35.783029079437256,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,645588.6889460154,4.603090476254265,5022680.0,35.81204390525818,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,648066.8380462724,4.606774319106938,5041960.0,35.84070420265198,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,650544.9871465296,4.6104299991480175,5061240.0,35.86914539337158,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,653023.1362467867,4.614094719482265,5080520.0,35.89765691757202,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652148.337595908,4.594131168502066,5099800.0,35.92610573768616,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,651282.4427480916,4.574381728815365,5119080.0,35.95464038848877,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,653735.368956743,4.578005751884014,5138360.0,35.98312520980835,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,654522.8426395939,4.570008050366706,5157640.0,36.01166343688965,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,655306.3291139241,4.562041699131832,5176920.0,36.04012942314148,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652788.944723618,4.531230818686173,5196200.0,36.06859731674194,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,651935.0,4.512178480625153,5215480.0,36.09742784500122,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652713.2169576059,4.504478007480688,5234760.0,36.12591361999512,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,651866.0049627791,4.485680625101472,5254040.0,36.15458583831787,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652638.6138613862,4.478100414323335,5273320.0,36.183051347732544,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,653407.4074074073,4.470558313675868,5292600.0,36.211522340774536,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,649374.0831295844,4.430307123655211,5311880.0,36.239912271499634,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,646985.4368932039,4.401495763399069,5331160.0,36.268325090408325,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,647753.0266343825,4.394317077378095,5350440.0,36.297059059143066,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,648516.9082125603,4.387146378484901,5369720.0,36.32557201385498,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,649277.1084337351,4.380014229969807,5389000.0,36.35411810874939,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,651600.0000000001,4.383420944213868,5408280.0,36.3823938369751,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,650786.5707434053,4.365816819582054,5427560.0,36.41091227531433,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,646893.111638955,4.3277198231984775,5446840.0,36.43940091133118,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,644589.6226415094,4.300493648592031,5466120.0,36.468186140060425,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,645341.1764705883,4.293723442975212,5485400.0,36.49664926528931,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,644576.112412178,4.276955406894729,5504680.0,36.52519917488098,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,645322.4299065421,4.270276817205911,5523960.0,36.55356955528259,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,647574.7663551403,4.273616961229627,5543240.0,36.58216118812561,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,648312.3543123542,4.266975754068726,5562520.0,36.61065196990967,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,650559.4405594405,4.270322256154947,5581800.0,36.63936495780945,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652806.5268065268,4.273642193187366,5601080.0,36.66785001754761,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652013.9211136891,4.257106891640931,5620360.0,36.696261405944824,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,652736.1111111111,4.2505436473422575,5639640.0,36.72469711303711,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,654967.5925925926,4.253844475304639,5658920.0,36.75321626663208,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,654170.5069124424,4.23754121301361,5678200.0,36.78185772895813,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,651885.5835240274,4.211745518568724,5697480.0,36.81065583229065,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,654091.533180778,4.215135372476119,5716760.0,36.840283155441284,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,656297.4828375286,4.218394014327968,5736040.0,36.86876368522644,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,655503.4168564919,4.202426919089906,5755320.0,36.897308349609375,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,656204.5454545455,4.196109094403007,5774600.0,36.92576003074646,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,655416.2895927603,4.180326963441944,5793880.0,36.95409035682678,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,656112.8668171559,4.174091261611835,5813160.0,36.98244857788086,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,656806.3063063063,4.167883433737196,5832440.0,37.010804891586304,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,658977.4774774775,4.171123107274373,5851720.0,37.039573192596436,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,659662.9213483146,4.164918353048604,5871000.0,37.06777334213257,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,661829.213483146,4.1681579793437145,5890280.0,37.09660601615906,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,662506.7264573991,4.162086873845669,5909560.0,37.12581491470337,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,661700.8928571428,4.146763921848366,5928840.0,37.15500473976135,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,663852.6785714285,4.150030628911086,5948120.0,37.184274435043335,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,666004.4642857143,4.153263622096607,5967400.0,37.213242053985596,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,665186.6666666666,4.1380402776930065,5986680.0,37.24236249923706,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,667328.8888888889,4.141256809234619,6005960.0,37.27131128311157,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,667986.6962305987,4.1353371613834495,6025240.0,37.30074119567871,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,670124.1685144124,4.138589222521053,6044520.0,37.33007478713989,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,670774.3362831856,4.132667579482086,6063800.0,37.359314918518066,9.185427812179919,-1.4561636059075208e-09,16109.953307780628,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
ABC-SMC,671421.6335540839,4.126745686099492,6083080.0,37.3883159160614,9.185427812179919,-1.4561636059075208e-09,16109.953307780625,24.99148362733049,8.667028819809689,10.088419683751471,10.891337830739493,11.900201935675812,20,4,False,42
