method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,K,K_outliers,include_osum,seed
ABC-SMC,7607.0,0.0502150297164917,152140.0,1.004300594329834,15.076098416981047,-1.1272560131649803e-09,38496.935098765665,25.45064253122907,20,8,False,42
ABC-SMC,8173.0,0.05461277961730957,163460.0,1.0922555923461914,14.958297363545864,-1.1272560131649803e-09,38435.47073439001,25.45064253122907,20,8,False,42
ABC-SMC,8710.0,0.05904853343963623,174200.0,1.1809706687927246,14.84082824174282,-1.1272560131649803e-09,38012.92965584997,25.45064253122907,20,8,False,42
ABC-SMC,9220.0,0.06351617574691773,184400.0,1.2703235149383545,14.74868038187547,-1.1272560131649803e-09,37730.9083588349,25.45064253122907,20,8,False,42
ABC-SMC,21028.806584362144,0.1744578649968277,204400.0,1.695730447769165,14.653618457657581,-1.1272560131649803e-09,37137.56044056862,25.45064253122907,20,8,False,42
ABC-SMC,22938.39835728953,0.18365324400288857,223420.0,1.7887825965881348,14.581728840581588,-1.1272560131649803e-09,36541.770641992276,25.45064253122907,20,8,False,42
ABC-SMC,24542.682926829268,0.1912818691594814,241500.0,1.8822135925292969,14.511388761097724,-1.1272560131649803e-09,36265.3955751303,25.45064253122907,20,8,False,42
ABC-SMC,26129.29292929293,0.19930480706571327,258680.0,1.9731175899505615,14.42654313665594,-1.1272560131649803e-09,35906.84020310032,25.45064253122907,20,8,False,42
ABC-SMC,27777.777777777777,0.20841468464244495,275000.0,2.063305377960205,14.357425841694896,-1.1272560131649803e-09,35507.02440585811,25.45064253122907,20,8,False,42
ABC-SMC,29108.21643286573,0.21573570304977632,290500.0,2.1530423164367676,14.278153703894601,-1.1272560131649803e-09,35281.6772565903,25.45064253122907,20,8,False,42
ABC-SMC,30461.077844311374,0.2238642907666113,305220.0,2.2431201934814453,14.17448437875576,-1.1272560131649803e-09,34895.219089888036,25.45064253122907,20,8,False,42
ABC-SMC,31792.828685258963,0.2324483071665365,319200.0,2.3337810039520264,14.077402597129307,-1.1272560131649803e-09,34723.964264312,25.45064253122907,20,8,False,42
ABC-SMC,33051.68986083499,0.2408643366091294,332500.0,2.423095226287842,14.025456906730673,-1.1272560131649803e-09,34463.597179220335,25.45064253122907,20,8,False,42
ABC-SMC,34035.502958579884,0.2477540537215314,345120.0,2.512226104736328,13.940281053118294,-1.1272560131649803e-09,33699.0273688585,25.45064253122907,20,8,False,42
ABC-SMC,35149.6062992126,0.25585150624823383,357120.0,2.5994513034820557,13.861532245089661,-1.1272560131649803e-09,33076.79681580751,25.45064253122907,20,8,False,42
ABC-SMC,36131.37254901961,0.2633811445797191,368540.0,2.6864876747131348,13.820651202579032,-1.1272560131649803e-09,32452.33889643228,25.45064253122907,20,8,False,42
ABC-SMC,37196.078431372545,0.27199562858132753,379400.0,2.774355411529541,13.772679460091016,-1.1272560131649803e-09,32268.954611841822,25.45064253122907,20,8,False,42
ABC-SMC,38058.59375,0.27956487610936165,389720.0,2.8627443313598633,13.713993099503966,-1.1272560131649803e-09,31870.40678819886,25.45064253122907,20,8,False,42
ABC-SMC,78190.83969465649,0.5498025253528858,409720.0,2.880965232849121,13.629693983429842,-1.1272560131649803e-09,31485.58388520858,25.45064253122907,20,8,False,42
ABC-SMC,81204.54545454546,0.5631218805457606,428760.0,2.973283529281616,13.552049893263362,-1.1272560131649803e-09,31583.684477316056,25.45064253122907,20,8,False,42
ABC-SMC,84320.75471698112,0.5786968627065981,446900.0,3.0670933723449707,13.451697837847355,-1.1272560131649803e-09,31728.202892488705,25.45064253122907,20,8,False,42
ABC-SMC,86932.58426966293,0.59229407864117,464220.0,3.1628503799438477,13.391742091684403,-1.1272560131649803e-09,31457.534855077905,25.45064253122907,20,8,False,42
ABC-SMC,89697.76119402985,0.6076955973212399,480780.0,3.2572484016418457,13.348768302881592,-1.1272560131649803e-09,31432.281373870515,25.45064253122907,20,8,False,42
ABC-SMC,91944.44444444444,0.6202663315667046,496500.0,3.349438190460205,13.304924848983218,-1.1272560131649803e-09,31380.153661725242,25.45064253122907,20,8,False,42
ABC-SMC,94357.93357933579,0.6347464899295371,511420.0,3.440325975418091,13.263660963083009,-1.1272560131649803e-09,31620.46136311891,25.45064253122907,20,8,False,42
ABC-SMC,96260.07326007324,0.6467376873170062,525580.0,3.5311877727508545,13.225066465542149,-1.1272560131649803e-09,31837.880612250658,25.45064253122907,20,8,False,42
ABC-SMC,97648.55072463767,0.6561731946641118,539020.0,3.6220760345458984,13.152062312196719,-1.1272560131649803e-09,31447.376046356494,25.45064253122907,20,8,False,42
ABC-SMC,99602.88808664258,0.6701189688396797,551800.0,3.712459087371826,13.086018528955151,-1.1272560131649803e-09,30914.942384062593,25.45064253122907,20,8,False,42
ABC-SMC,101794.22382671479,0.6862016361112628,563940.0,3.8015570640563965,13.017898243694267,-1.1272560131649803e-09,31064.831503538335,25.45064253122907,20,8,False,42
ABC-SMC,103507.1942446043,0.7000257214196293,575500.0,3.8921430110931396,12.982536230730345,-1.1272560131649803e-09,30833.13433986,25.45064253122907,20,8,False,42
ABC-SMC,105492.80575539566,0.7163073519150986,586540.0,3.982668876647949,12.926817942975475,-1.1272560131649803e-09,30753.543609056353,25.45064253122907,20,8,False,42
ABC-SMC,107377.69784172661,0.742024998013064,597020.0,4.125658988952637,12.88879085793612,-1.1272560131649803e-09,30483.61499230608,25.45064253122907,20,8,False,42
ABC-SMC,212765.5172413793,1.4289923371939823,617020.0,4.144077777862549,12.821745044745997,-1.1272560131649803e-09,29949.408063861607,25.45064253122907,20,8,False,42
ABC-SMC,219317.24137931032,1.4355588781422584,636020.0,4.163120746612549,12.804778181255752,-1.1272560131649803e-09,30281.48116409678,25.45064253122907,20,8,False,42
ABC-SMC,219483.22147651008,1.4029018830933027,654060.0,4.180647611618042,12.766733711828342,-1.1272560131649803e-09,29693.99818210517,25.45064253122907,20,8,False,42
ABC-SMC,217922.07792207794,1.3876817443154075,671200.0,4.274059772491455,12.731616346812466,-1.1272560131649803e-09,29151.57876390204,25.45064253122907,20,8,False,42
ABC-SMC,221780.64516129033,1.3843393325805664,687520.0,4.291451930999756,12.698643517537128,-1.1272560131649803e-09,28812.623400405282,25.45064253122907,20,8,False,42
ABC-SMC,225352.56410256412,1.4049005814087696,703100.0,4.383289813995361,12.575135922217266,-1.1272560131649803e-09,28817.706457233173,25.45064253122907,20,8,False,42
ABC-SMC,225798.7421383648,1.4074452268252582,718040.0,4.475675821304321,12.540204558370347,-1.1272560131649803e-09,29139.260614514904,25.45064253122907,20,8,False,42
ABC-SMC,227397.5155279503,1.418155913027177,732220.0,4.56646203994751,12.53347088464533,-1.1272560131649803e-09,28921.06807251527,25.45064253122907,20,8,False,42
ABC-SMC,230154.32098765433,1.4373672597202254,745700.0,4.65706992149353,12.487678218802646,-1.1272560131649803e-09,28664.072037308906,25.45064253122907,20,8,False,42
ABC-SMC,234148.14814814815,1.4656039667718204,758640.0,4.748556852340698,12.467005916470267,-1.1272560131649803e-09,28899.28696984412,25.45064253122907,20,8,False,42
ABC-SMC,235060.97560975607,1.4753752365344908,771000.0,4.83923077583313,12.441356620373544,-1.1272560131649803e-09,27660.31537532062,25.45064253122907,20,8,False,42
ABC-SMC,237206.06060606055,1.4939266262632427,782780.0,4.929957866668701,12.40033626607953,-1.1272560131649803e-09,27975.2654654234,25.45064253122907,20,8,False,42
ABC-SMC,237730.53892215565,1.5025053195610731,794020.0,5.018367767333984,12.37819300323098,-1.1272560131649803e-09,27706.589536339037,25.45064253122907,20,8,False,42
ABC-SMC,238082.84023668637,1.5110295199783592,804720.0,5.1072797775268555,12.352569006855783,-1.1272560131649803e-09,27810.129410842204,25.45064253122907,20,8,False,42
ABC-SMC,236918.6046511628,1.5105844930160879,815000.0,5.196410655975342,12.326936906951572,-1.1272560131649803e-09,27855.18471453185,25.45064253122907,20,8,False,42
ABC-SMC,439473.6842105263,2.7454499194496558,835000.0,5.216354846954346,12.289325760394775,-1.1272560131649803e-09,27665.028398136288,25.45064253122907,20,8,False,42
ABC-SMC,440257.73195876286,2.7380638515826354,854100.0,5.3118438720703125,12.282397434471033,-1.1272560131649803e-09,27936.823751645024,25.45064253122907,20,8,False,42
ABC-SMC,449670.1030927835,2.7865833842877263,872360.0,5.4059717655181885,12.235318254982912,-1.1272560131649803e-09,27865.346379153703,25.45064253122907,20,8,False,42
ABC-SMC,454051.02040816325,2.805435535859089,889940.0,5.4986536502838135,12.224331487467126,-1.1272560131649803e-09,27800.87583813395,25.45064253122907,20,8,False,42
ABC-SMC,448841.58415841585,2.768682961416717,906660.0,5.592739582061768,12.207341166866838,-1.1272560131649803e-09,27869.528453513747,25.45064253122907,20,8,False,42
ABC-SMC,452352.9411764706,2.787226204778634,922800.0,5.685941457748413,12.180607003697629,-1.1272560131649803e-09,27507.30483176854,25.45064253122907,20,8,False,42
ABC-SMC,451086.53846153844,2.7777016162872314,938260.0,5.777619361877441,12.148962104055457,-1.1272560131649803e-09,27609.635841072777,25.45064253122907,20,8,False,42
ABC-SMC,458230.76923076925,2.821340469213632,953120.0,5.8683881759643555,12.098908864343162,-1.1272560131649803e-09,27553.7724128455,25.45064253122907,20,8,False,42
ABC-SMC,460647.61904761905,2.837149188632057,967360.0,5.958013296127319,12.087121242880214,-1.1272560131649803e-09,26828.557105897144,25.45064253122907,20,8,False,42
ABC-SMC,462679.24528301886,2.8528238242527224,980880.0,6.0479865074157715,12.075180313291797,-1.1272560131649803e-09,26919.29496254766,25.45064253122907,20,8,False,42
ABC-SMC,455853.2110091743,2.816172586668522,993760.0,6.139256238937378,12.034376728012784,-1.1272560131649803e-09,26973.22662308944,25.45064253122907,20,8,False,42
ABC-SMC,457263.63636363635,2.8319282965226606,1005980.0,6.2302422523498535,11.99443472433725,-1.1272560131649803e-09,27015.305576925883,25.45064253122907,20,8,False,42
ABC-SMC,458504.5045045045,2.8482407062977284,1017880.0,6.323094367980957,11.992882115388225,-1.1272560131649803e-09,26961.15667295393,25.45064253122907,20,8,False,42
ABC-SMC,459464.28571428574,2.829213546855109,1029200.0,6.337438344955444,11.967675801174469,-1.1272560131649803e-09,25978.00148008127,25.45064253122907,20,8,False,42
ABC-SMC,464375.0,2.871172023671014,1040200.0,6.431425333023071,11.931870635394946,-1.1272560131649803e-09,26207.33994283281,25.45064253122907,20,8,False,42
ABC-SMC,464920.3539823008,2.888474105733685,1050720.0,6.52795147895813,11.909945972265819,-1.1272560131649803e-09,25791.98931124762,25.45064253122907,20,8,False,42
ABC-SMC,457206.89655172406,2.852647057895002,1060720.0,6.618141174316406,11.870469151905311,-1.1272560131649803e-09,26096.301424469988,25.45064253122907,20,8,False,42
ABC-SMC,783130.4347826085,4.808946623318437,1080720.0,6.636346340179443,11.870199883149317,-1.1272560131649803e-09,25721.145564494866,25.45064253122907,20,8,False,42
ABC-SMC,785642.857142857,4.8068373543875555,1099900.0,6.729572296142578,11.783086061315572,-1.1272560131649803e-09,25190.798637447173,25.45064253122907,20,8,False,42
ABC-SMC,798699.9999999998,4.87464462007795,1118180.0,6.824502468109131,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,757640.0,4.561453660329183,1136460.0,6.842180490493774,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,759697.3684210526,4.51275690605766,1154740.0,6.859390497207642,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,761701.2987012987,4.465151607216179,1173020.0,6.876333475112915,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,763653.8461538462,4.419943308218931,1191300.0,6.895111560821533,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,755987.5,4.321010261774063,1209580.0,6.913616418838501,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,757938.2716049382,4.279853385171772,1227860.0,6.9333624839782715,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,708034.0909090909,3.9489128372885967,1246140.0,6.95008659362793,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,710348.3146067417,3.9157677232549433,1264420.0,6.970066547393799,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,720617.97752809,3.926457046123034,1282700.0,6.989093542098999,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,714824.1758241759,3.849930029649001,1300980.0,7.006872653961182,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,709279.5698924732,3.777083786584998,1319260.0,7.025375843048096,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,703968.4210526316,3.7066240059702023,1337540.0,7.042585611343384,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,684757.5757575758,3.566167450914479,1355820.0,7.061011552810669,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,673578.431372549,3.4703913856955135,1374100.0,7.079598426818848,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,675912.6213592233,3.4459934651272968,1392380.0,7.0987465381622314,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,684786.4077669902,3.454088586048015,1410660.0,7.115422487258911,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,674028.3018867924,3.3650299288191885,1428940.0,7.13386344909668,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,646080.3571428572,3.193194419145584,1447220.0,7.152755498886108,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,642763.1578947367,3.1454958413776595,1465500.0,7.1717305183410645,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,645121.7391304347,3.125841099282969,1483780.0,7.18943452835083,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,653069.5652173912,3.1335816176041305,1502060.0,7.207237720489502,11.726799692497638,-1.1272560131649803e-09,25217.241232507837,25.45064253122907,20,8,False,42
ABC-SMC,644211.8644067796,3.062249846377615,1520340.0,7.226909637451172,11.726799692497638,-1.1272560131649803e-09,25217.241232507848,25.45064253122907,20,8,False,42
ABC-SMC,640708.3333333334,3.050709366798401,1537700.0,7.321702480316162,11.721500409791684,-1.1272560131649803e-09,25538.28487569272,25.45064253122907,20,8,False,42
ABC-SMC,637163.9344262294,3.03933141661472,1554680.0,7.415968656539917,11.707220722219013,-1.1272560131649803e-09,25715.172449691552,25.45064253122907,20,8,False,42
ABC-SMC,643852.4590163935,3.0465060570200935,1571000.0,7.433474779129028,11.689839314622956,-1.1272560131649803e-09,26210.00757260953,25.45064253122907,20,8,False,42
ABC-SMC,650286.8852459016,3.0850913680967738,1586700.0,7.527622938156128,11.684759473316072,-1.1272560131649803e-09,25733.626626008616,25.45064253122907,20,8,False,42
ABC-SMC,645983.8709677419,3.072880160424017,1602040.0,7.6207427978515625,11.62703495998867,-1.1272560131649803e-09,26016.550502097434,25.45064253122907,20,8,False,42
ABC-SMC,646640.0,3.0844250679016114,1616600.0,7.711062669754028,11.606001525133602,-1.1272560131649803e-09,26145.526845456843,25.45064253122907,20,8,False,42
ABC-SMC,646992.0634920635,3.0961134130992587,1630420.0,7.802205801010132,11.591463890816101,-1.1272560131649803e-09,26027.39651733118,25.45064253122907,20,8,False,42
ABC-SMC,647267.7165354331,3.107025491909718,1644060.0,7.891844749450684,11.5735360789952,-1.1272560131649803e-09,26247.744396065085,25.45064253122907,20,8,False,42
ABC-SMC,652385.8267716536,3.14233894423237,1657060.0,7.98154091835022,11.561033353858514,-1.1272560131649803e-09,25026.549652467424,25.45064253122907,20,8,False,42
ABC-SMC,647062.0155038759,3.0996956566507503,1669420.0,7.9972147941589355,11.542427536896628,-1.1272560131649803e-09,25369.915122279017,25.45064253122907,20,8,False,42
ABC-SMC,651782.9457364342,3.13634946364765,1681600.0,8.091781616210938,11.52652700671465,-1.1272560131649803e-09,25524.684674376404,25.45064253122907,20,8,False,42
ABC-SMC,651215.3846153846,3.1180591766650863,1693160.0,8.106953859329224,11.51400089065582,-1.1272560131649803e-09,25938.60960589102,25.45064253122907,20,8,False,42
ABC-SMC,655553.8461538461,3.1548354258904094,1704440.0,8.202572107315063,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,645007.5187969925,3.089095596084021,1715720.0,8.216994285583496,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,639629.6296296297,3.048428694407145,1727000.0,8.230757474899292,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,639073.5294117647,3.0312097247909096,1738280.0,8.244890451431274,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,633898.5507246376,2.99278886421867,1749560.0,8.26009726524353,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,624411.3475177306,2.9342354612147554,1760840.0,8.27454400062561,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,623985.9154929577,2.918592641051386,1772120.0,8.288803100585938,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,627957.7464788732,2.9238215634520626,1783400.0,8.303653240203857,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,618855.172413793,2.8680604901807065,1794680.0,8.317375421524048,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,618479.4520547945,2.853109738598131,1805960.0,8.331080436706543,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,622342.4657534247,2.857995768115945,1817240.0,8.34534764289856,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,621945.5782312925,2.843694784203354,1828520.0,8.360462665557861,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,621554.0540540541,2.8294627730910844,1839800.0,8.37520980834961,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,621167.7852348994,2.815272744069963,1851080.0,8.389512777328491,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,612618.4210526316,2.763941335050683,1862360.0,8.402381658554077,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,608324.6753246754,2.7322265234860508,1873640.0,8.415257692337036,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,604141.0256410256,2.701761095951765,1884920.0,8.429494619369507,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,600063.2911392405,2.6720774324634404,1896200.0,8.443764686584473,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,603632.911392405,2.676161029670812,1907480.0,8.456668853759766,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,607202.5316455696,2.680609497842909,1918760.0,8.470726013183594,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,606930.8176100629,2.6681975748553963,1930040.0,8.484868288040161,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,606662.5,2.655823230743408,1941320.0,8.498634338378906,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,598957.0552147238,2.611247674087805,1952600.0,8.512667417526245,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,598743.9024390243,2.599290376756249,1963880.0,8.525672435760498,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,598533.3333333333,2.5874413143504746,1975160.0,8.538556337356567,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,598325.3012048192,2.5760467512061793,1986440.0,8.552475214004517,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,594559.5238095238,2.549583642255692,1997720.0,8.566601037979126,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,587426.9005847953,2.50867019619858,2009000.0,8.579652070999146,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,587290.6976744187,2.4978032638860306,2020280.0,8.592443227767944,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,583781.6091954024,2.472785423541892,2031560.0,8.605293273925781,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,577073.4463276836,2.4348726380342818,2042840.0,8.619449138641357,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,580259.8870056497,2.43896804960434,2054120.0,8.633946895599365,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,580168.5393258428,2.4291524726353337,2065400.0,8.647782802581787,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,580078.2122905029,2.419723678567556,2076680.0,8.66261076927185,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,579988.888888889,2.410162488619487,2087960.0,8.676584959030151,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
ABC-SMC,583122.2222222222,2.4139397011862864,2099240.0,8.69018292427063,11.494446428214644,-1.1272560131649803e-09,25952.984869214793,25.45064253122907,20,8,False,42
