method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,K,K_outliers,include_osum,seed
ABC-SMC,950.0,0.009962904453277587,19000.0,0.19925808906555176,13.567822455680295,-1.607327038047289e-09,25536.932987773303,24.656386331063935,20,2,False,42
ABC-SMC,1852.0,0.014876747131347656,37040.0,0.2975349426269531,13.16090162559318,-1.607327038047289e-09,24958.623909068632,24.656386331063935,20,2,False,42
ABC-SMC,2708.0,0.01972219944000244,54160.0,0.39444398880004883,12.844844343170465,-1.607327038047289e-09,24404.320811922622,24.656386331063935,20,2,False,42
ABC-SMC,3521.0,0.0246179461479187,70420.0,0.492358922958374,12.612039297326072,-1.607327038047289e-09,23970.114072602486,24.656386331063935,20,2,False,42
ABC-SMC,4293.0,0.029394948482513426,85860.0,0.5878989696502686,12.408239693439603,-1.607327038047289e-09,23520.06235191134,24.656386331063935,20,2,False,42
ABC-SMC,5026.0,0.034130656719207765,100520.0,0.6826131343841553,12.287482129267737,-1.607327038047289e-09,23210.660934479754,24.656386331063935,20,2,False,42
ABC-SMC,5722.0,0.03884404897689819,114440.0,0.7768809795379639,12.138477996454942,-1.607327038047289e-09,22980.51298156689,24.656386331063935,20,2,False,42
ABC-SMC,6383.0,0.04372525215148926,127660.0,0.8745050430297852,12.020574456994396,-1.607327038047289e-09,22713.104742062023,24.656386331063935,20,2,False,42
ABC-SMC,7011.0,0.049234497547149654,140220.0,0.9846899509429932,11.85743035905646,-1.607327038047289e-09,22473.91942023787,24.656386331063935,20,2,False,42
ABC-SMC,7607.0,0.05383310317993164,152140.0,1.0766620635986328,11.73675869439891,-1.607327038047289e-09,22245.931796153123,24.656386331063935,20,2,False,42
ABC-SMC,8173.0,0.058364808559417725,163460.0,1.1672961711883545,11.632490767481409,-1.607327038047289e-09,21993.058482187047,24.656386331063935,20,2,False,42
ABC-SMC,8710.0,0.06311626434326172,174200.0,1.2623252868652344,11.508694241298032,-1.607327038047289e-09,21734.19977532608,24.656386331063935,20,2,False,42
ABC-SMC,9220.0,0.06768997907638549,184400.0,1.35379958152771,11.394059835914643,-1.607327038047289e-09,21576.545956326652,24.656386331063935,20,2,False,42
ABC-SMC,20985.626283367554,0.18884183445015973,204400.0,1.8393194675445557,11.298739500699527,-1.607327038047289e-09,21349.14865127815,24.656386331063935,20,2,False,42
ABC-SMC,22842.535787321063,0.19002714040089239,223400.0,1.8584654331207275,11.21423841833103,-1.607327038047289e-09,21148.893792418643,24.656386331063935,20,2,False,42
ABC-SMC,24538.61788617886,0.19864343046172847,241460.0,1.9546513557434082,11.11838599910978,-1.607327038047289e-09,21100.345463591242,24.656386331063935,20,2,False,42
ABC-SMC,26176.113360323892,0.20760469108457993,258620.0,2.0511343479156494,11.06076468137191,-1.607327038047289e-09,20984.410597692466,24.656386331063935,20,2,False,42
ABC-SMC,27769.696969696968,0.21662572417596374,274920.0,2.144594669342041,11.01880367495136,-1.607327038047289e-09,20715.250533719078,24.656386331063935,20,2,False,42
ABC-SMC,29160.64257028112,0.22597614541111224,290440.0,2.2507224082946777,10.927250177067503,-1.607327038047289e-09,20521.79159288635,24.656386331063935,20,2,False,42
ABC-SMC,30579.158316633264,0.24125678744727003,305180.0,2.407742738723755,10.879525662237175,-1.607327038047289e-09,20229.85886518105,24.656386331063935,20,2,False,42
ABC-SMC,31981.96392785571,0.2521510592443432,319180.0,2.516467571258545,10.818227009630816,-1.607327038047289e-09,20074.803892090582,24.656386331063935,20,2,False,42
ABC-SMC,33314.62925851704,0.2616862018027143,332480.0,2.611628293991089,10.727129681224158,-1.607327038047289e-09,19725.16777542099,24.656386331063935,20,2,False,42
ABC-SMC,34510.0,0.27016310691833495,345100.0,2.7016310691833496,10.656322712745897,-1.607327038047289e-09,19387.029032670474,24.656386331063935,20,2,False,42
ABC-SMC,35636.72654690619,0.2787673782683656,357080.0,2.7932491302490234,10.579271366373362,-1.607327038047289e-09,19152.392185240304,24.656386331063935,20,2,False,42
ABC-SMC,36774.45109780439,0.2881304708545555,368480.0,2.8870673179626465,10.531997131116247,-1.607327038047289e-09,18875.423716209298,24.656386331063935,20,2,False,42
ABC-SMC,37854.29141716567,0.29718866367302016,379300.0,2.977830410003662,10.461751495301641,-1.607327038047289e-09,18646.199810945764,24.656386331063935,20,2,False,42
ABC-SMC,38727.634194831015,0.3060876256665937,389600.0,3.0792415142059326,10.39900399836984,-1.607327038047289e-09,18680.323022121316,24.656386331063935,20,2,False,42
ABC-SMC,80629.92125984252,0.6110935699282668,409600.0,3.1043553352355957,10.33545222386235,-1.607327038047289e-09,18673.947403517028,24.656386331063935,20,2,False,42
ABC-SMC,82745.17374517374,0.6222728136423472,428620.0,3.2233731746673584,10.30030389898146,-1.607327038047289e-09,18464.2610108314,24.656386331063935,20,2,False,42
ABC-SMC,85911.53846153845,0.6391183688090398,446740.0,3.323415517807007,10.27351910110759,-1.607327038047289e-09,18396.09206457452,24.656386331063935,20,2,False,42
ABC-SMC,88885.05747126434,0.6558544791064499,463980.0,3.423560380935669,10.23022003660887,-1.607327038047289e-09,18329.22877569541,24.656386331063935,20,2,False,42
ABC-SMC,92038.3141762452,0.6751590761645085,480440.0,3.5243303775787354,10.188715258452586,-1.607327038047289e-09,18186.4099541544,24.656386331063935,20,2,False,42
ABC-SMC,94675.57251908397,0.6910075213162954,496100.0,3.6208794116973877,10.154487536048173,-1.607327038047289e-09,18283.466265118226,24.656386331063935,20,2,False,42
ABC-SMC,97526.71755725192,0.7089295005070344,511040.0,3.7147905826568604,10.084763783787032,-1.607327038047289e-09,18246.709235369737,24.656386331063935,20,2,False,42
ABC-SMC,100240.45801526718,0.7268325063108487,525260.0,3.8086023330688477,10.048995593323456,-1.607327038047289e-09,18084.543314761235,24.656386331063935,20,2,False,42
ABC-SMC,102437.26235741445,0.7427573204040527,538820.0,3.9069035053253174,10.024036456601843,-1.607327038047289e-09,18092.521620505668,24.656386331063935,20,2,False,42
ABC-SMC,104094.33962264149,0.7553750164103957,551700.0,4.003487586975098,9.99355794662928,-1.607327038047289e-09,18074.912428747357,24.656386331063935,20,2,False,42
ABC-SMC,106003.75939849624,0.7703771716669986,563940.0,4.098406553268433,9.93419252635888,-1.607327038047289e-09,18102.56117109232,24.656386331063935,20,2,False,42
ABC-SMC,107801.49812734082,0.7859876093346527,575660.0,4.197173833847046,9.898940092934668,-1.607327038047289e-09,17976.56253134112,24.656386331063935,20,2,False,42
ABC-SMC,109481.34328358209,0.799932809018377,586820.0,4.287639856338501,9.836751679657842,-1.607327038047289e-09,17995.073469220108,24.656386331063935,20,2,False,42
ABC-SMC,111055.76208178437,0.8140124352891204,597480.0,4.379386901855469,9.798982037119345,-1.607327038047289e-09,17960.94615689265,24.656386331063935,20,2,False,42
ABC-SMC,112529.62962962962,0.8384827331260399,607660.0,4.527806758880615,9.761423953571503,-1.607327038047289e-09,17709.192475115713,24.656386331063935,20,2,False,42
ABC-SMC,221007.04225352113,1.60182773227423,627660.0,4.5491907596588135,9.718631931425186,-1.607327038047289e-09,17537.228678343694,24.656386331063935,20,2,False,42
ABC-SMC,226104.89510489508,1.5974166509988423,646660.0,4.5686116218566895,9.673321640966012,-1.607327038047289e-09,17583.219553316558,24.656386331063935,20,2,False,42
ABC-SMC,232426.57342657342,1.6350884537596801,664740.0,4.6763529777526855,9.640007968688753,-1.607327038047289e-09,17330.61808855574,24.656386331063935,20,2,False,42
ABC-SMC,235172.41379310345,1.6461510493837552,682000.0,4.773838043212891,9.621947167159979,-1.607327038047289e-09,17006.726814138136,24.656386331063935,20,2,False,42
ABC-SMC,237564.62585034015,1.6559299157590284,698440.0,4.868433952331543,9.578274411713249,-1.607327038047289e-09,17086.913080110655,24.656386331063935,20,2,False,42
ABC-SMC,241263.51351351352,1.6777233497516528,714140.0,4.966061115264893,9.534510186231644,-1.607327038047289e-09,16924.179490264818,24.656386331063935,20,2,False,42
ABC-SMC,246304.05405405405,1.7097919373898893,729060.0,5.060984134674072,9.520817772292212,-1.607327038047289e-09,16983.98042154383,24.656386331063935,20,2,False,42
ABC-SMC,251087.83783783784,1.7410176831322748,743220.0,5.153412342071533,9.463948351115084,-1.607327038047289e-09,16991.953737875407,24.656386331063935,20,2,False,42
ABC-SMC,253912.75167785236,1.7604354243950557,756660.0,5.246097564697266,9.42402757881278,-1.607327038047289e-09,16934.80427181636,24.656386331063935,20,2,False,42
ABC-SMC,258228.1879194631,1.7921132529341934,769520.0,5.3404974937438965,9.402118986008828,-1.607327038047289e-09,16854.19682169272,24.656386331063935,20,2,False,42
ABC-SMC,257177.63157894733,1.7875066713282937,781820.0,5.434020280838013,9.37906002130404,-1.607327038047289e-09,16897.531612130402,24.656386331063935,20,2,False,42
ABC-SMC,259339.86928104577,1.8074848293478973,793580.0,5.530903577804565,9.341260075855518,-1.607327038047289e-09,16907.338749229442,24.656386331063935,20,2,False,42
ABC-SMC,257942.3076923077,1.8026568950750887,804780.0,5.624289512634277,9.322060261307888,-1.607327038047289e-09,16677.41061136365,24.656386331063935,20,2,False,42
ABC-SMC,259719.74522292992,1.795652034176383,815520.0,5.638347387313843,9.298766944932565,-1.607327038047289e-09,16809.685670198654,24.656386331063935,20,2,False,42
ABC-SMC,262968.15286624205,1.7997768274538075,825720.0,5.651299238204956,9.27296004114654,-1.607327038047289e-09,16747.54027879842,24.656386331063935,20,2,False,42
ABC-SMC,503404.76190476184,3.376641159965878,845720.0,5.672757148742676,9.260832373724751,-1.607327038047289e-09,16523.61833821751,24.656386331063935,20,2,False,42
ABC-SMC,502918.60465116287,3.357078031051991,865020.0,5.774174213409424,9.204594143884668,-1.607327038047289e-09,16474.428319148283,24.656386331063935,20,2,False,42
ABC-SMC,490933.3333333334,3.26224512524075,883680.0,5.87204122543335,9.18781510223983,-1.607327038047289e-09,16555.9233041111,24.656386331063935,20,2,False,42
ABC-SMC,495384.6153846155,3.2790077911628477,901600.0,5.967794179916382,9.179955846568127,-1.607327038047289e-09,16115.217082601244,24.656386331063935,20,2,False,42
ABC-SMC,499271.7391304349,3.295481593712517,918660.0,6.06368613243103,9.14038257498835,-1.607327038047289e-09,16169.252511214449,24.656386331063935,20,2,False,42
ABC-SMC,502720.43010752695,3.3107662713655865,935060.0,6.15802526473999,9.111102704217213,-1.607327038047289e-09,16141.240106992316,24.656386331063935,20,2,False,42
ABC-SMC,511139.7849462366,3.319858735607517,950720.0,6.1749372482299805,9.089327840829991,-1.607327038047289e-09,16549.022032892764,24.656386331063935,20,2,False,42
ABC-SMC,519172.04301075276,3.3279162581248953,965660.0,6.189924240112305,9.07036661614508,-1.607327038047289e-09,16708.788768360017,24.656386331063935,20,2,False,42
ABC-SMC,521329.78723404254,3.346441273993634,980100.0,6.291309595108032,9.068092774344812,-1.607327038047289e-09,16930.20131296404,24.656386331063935,20,2,False,42
ABC-SMC,523063.15789473685,3.3601930266932434,993820.0,6.384366750717163,9.05070321029251,-1.607327038047289e-09,17306.555913961787,24.656386331063935,20,2,False,42
ABC-SMC,519010.3092783505,3.3390107843064767,1006880.0,6.477680921554565,8.986279753180506,-1.607327038047289e-09,17453.666976633962,24.656386331063935,20,2,False,42
ABC-SMC,520214.2857142857,3.3521213093582465,1019620.0,6.570157766342163,8.966191306359864,-1.607327038047289e-09,16989.177121252334,24.656386331063935,20,2,False,42
ABC-SMC,515970.0,3.3320244550704956,1031940.0,6.664048910140991,8.94628647054442,-1.607327038047289e-09,17107.651022463717,24.656386331063935,20,2,False,42
ABC-SMC,511607.84313725494,3.3131528134439505,1043680.0,6.758831739425659,8.940164207439631,-1.607327038047289e-09,16866.320770102546,24.656386331063935,20,2,False,42
ABC-SMC,512106.7961165048,3.3261087334271773,1054940.0,6.851783990859985,8.921146869977312,-1.607327038047289e-09,16853.370544399164,24.656386331063935,20,2,False,42
ABC-SMC,512432.69230769225,3.338896081997798,1065860.0,6.94490385055542,8.91832682149384,-1.607327038047289e-09,16705.278249788644,24.656386331063935,20,2,False,42
ABC-SMC,507688.679245283,3.3198636657786817,1076300.0,7.038110971450806,8.892393114671558,-1.607327038047289e-09,16912.28419738198,24.656386331063935,20,2,False,42
ABC-SMC,512424.52830188675,3.368307059665896,1086340.0,7.140810966491699,8.863519025334288,-1.607327038047289e-09,16692.246344054543,24.656386331063935,20,2,False,42
ABC-SMC,906836.0655737706,5.870340104962958,1106340.0,7.16181492805481,8.841370679105635,-1.607327038047289e-09,15241.209821782659,24.656386331063935,20,2,False,42
ABC-SMC,879359.375,5.671296082437038,1125580.0,7.259258985519409,8.836662572366814,-1.607327038047289e-09,15164.170839313765,24.656386331063935,20,2,False,42
ABC-SMC,880076.9230769231,5.6698091213519755,1144100.0,7.370751857757568,8.826196712603746,-1.607327038047289e-09,15081.548805256927,24.656386331063935,20,2,False,42
ABC-SMC,830071.4285714284,5.352180685315813,1162100.0,7.493052959442139,8.796571680112226,-1.607327038047289e-09,14559.865488945383,24.656386331063935,20,2,False,42
ABC-SMC,819097.2222222221,5.273937351173824,1179500.0,7.594469785690308,8.794428533451311,-1.607327038047289e-09,14655.978734308286,24.656386331063935,20,2,False,42
ABC-SMC,819328.7671232877,5.279686842879204,1196220.0,7.708342790603638,8.78956560515255,-1.607327038047289e-09,14894.505277174092,24.656386331063935,20,2,False,42
ABC-SMC,797513.1578947369,5.1410115078875895,1212220.0,7.814337491989136,8.775271267442552,-1.607327038047289e-09,15163.96464244875,24.656386331063935,20,2,False,42
ABC-SMC,797116.8831168832,5.1348056112016955,1227560.0,7.90760064125061,8.773005568192929,-1.607327038047289e-09,15043.687372718268,24.656386331063935,20,2,False,42
ABC-SMC,796294.8717948719,5.079615880281497,1242220.0,7.924200773239136,8.757703230236062,-1.607327038047289e-09,14843.128388266668,24.656386331063935,20,2,False,42
ABC-SMC,765987.8048780487,4.84141154987056,1256220.0,7.93991494178772,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,774524.3902439023,4.850916310054499,1270220.0,7.95550274848938,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,773626.5060240963,4.802269964333039,1284220.0,7.971768140792847,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,772749.9999999999,4.755003537450517,1298220.0,7.98840594291687,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,781083.3333333333,4.765400006657554,1312220.0,8.005872011184692,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,753534.0909090909,4.557600617408752,1326220.0,8.021377086639404,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,744566.6666666667,4.46839001443651,1340220.0,8.043102025985718,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,744076.9230769232,4.428552664243258,1354220.0,8.05996584892273,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,735602.1505376345,4.342761219188732,1368220.0,8.07753586769104,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,735223.4042553192,4.308565373116352,1382220.0,8.10010290145874,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,727197.9166666666,4.228712369998296,1396220.0,8.119127750396729,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,734489.5833333334,4.241156702240308,1410220.0,8.143020868301392,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,741781.25,4.2524365087350215,1424220.0,8.16467809677124,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,741350.5154639175,4.219624185070549,1438220.0,8.186070919036865,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,740928.5714285715,4.187631971982061,1452220.0,8.207758665084839,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,740515.1515151515,4.15511191493333,1466220.0,8.227121591567993,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,725598.0392156863,4.0421428633671175,1480220.0,8.245971441268921,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,725349.5145631068,4.011997320119617,1494220.0,8.264714479446411,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,732145.6310679612,4.0209589652644775,1508220.0,8.283175468444824,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,731836.5384615385,3.990682844932263,1522220.0,8.300620317459106,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,731533.3333333333,3.960970583416166,1536220.0,8.31803822517395,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,711110.0917431193,3.8241464063661907,1550220.0,8.336639165878296,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,717532.1100917431,3.8320795111699932,1564220.0,8.353933334350586,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704562.5,3.7375429911272864,1578220.0,8.372096300125122,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,710812.5,3.7453609917845045,1592220.0,8.38960862159729,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704482.4561403508,3.68761378422118,1606220.0,8.407759428024292,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704443.4782608694,3.6633414807526954,1620220.0,8.425685405731201,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704405.1724137929,3.6395551829502493,1634220.0,8.44376802444458,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704367.5213675213,3.616317418905404,1648220.0,8.462182760238647,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,710350.4273504273,3.6238824200426407,1662220.0,8.47988486289978,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,710262.7118644068,3.6010604793742553,1676220.0,8.498502731323242,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,710176.4705882353,3.578634823069853,1690220.0,8.51715087890625,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704223.1404958678,3.5269288977315605,1704220.0,8.535167932510376,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,704188.524590164,3.5055291457254376,1718220.0,8.553491115570068,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,698475.806451613,3.4570185407515495,1732220.0,8.573405981063843,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,692944.4444444445,3.4086134698655868,1746220.0,8.58970594406128,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,693000.0,3.3897673989844135,1760220.0,8.61000919342041,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,693054.6875,3.3698895946145058,1774220.0,8.626917362213135,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,693108.527131783,3.3500284187553464,1788220.0,8.643073320388794,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,687870.2290076336,3.3052493597714956,1802220.0,8.659753322601318,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,687962.1212121212,3.286738738869176,1816220.0,8.676990270614624,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,688052.6315789474,3.268654185130184,1830220.0,8.694620132446289,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,688141.7910447761,3.25072879221902,1844220.0,8.711953163146973,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,678182.4817518248,3.1858879284267005,1858220.0,8.72933292388916,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,678340.5797101448,3.168703248535377,1872220.0,8.745620965957642,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,678496.4028776977,3.1516579415300763,1886220.0,8.761609077453613,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,673836.8794326241,3.113254925883408,1900220.0,8.779378890991211,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,674021.1267605633,3.0973457114797243,1914220.0,8.796461820602417,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,674202.7972027973,3.0813263846444086,1928220.0,8.812593460083008,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,679097.902097902,3.0875173482027924,1942220.0,8.830299615859985,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,669938.3561643836,3.029580393882647,1956220.0,8.846374750137329,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,674732.8767123288,3.035498563557455,1970220.0,8.863655805587769,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,665845.6375838927,2.9806721130473504,1984220.0,8.882402896881104,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,670543.6241610738,2.9865047275620022,1998220.0,8.899784088134766,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,661914.4736842106,2.9332921693199556,2012220.0,8.917208194732666,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,657863.6363636364,2.9014163977139953,2026220.0,8.936362504959106,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,658135.4838709678,2.8893269262006207,2040220.0,8.956913471221924,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,650069.6202531646,2.840783022627046,2054220.0,8.976874351501465,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,642304.347826087,2.7938684321338343,2068220.0,8.996256351470947,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,642660.4938271606,2.782184400676209,2082220.0,9.014277458190918,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,643012.2699386502,2.7710151818632345,2096220.0,9.033509492874146,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,647306.7484662576,2.776237572629027,2110220.0,9.05053448677063,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,639825.3012048192,2.7311143386794856,2124220.0,9.067299604415894,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
ABC-SMC,628888.2352941175,2.6719502140493954,2138220.0,9.084630727767944,8.706838562533395,-1.607327038047289e-09,15147.399164500997,24.656386331063935,20,2,False,42
