method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,K,K_outliers,include_osum,seed
ABC-SMC,6383.0,0.041877710819244386,127660.0,0.8375542163848877,14.09944241340487,-1.2676879096769715e-09,33517.01337411939,25.282650719143632,20,6,False,42
ABC-SMC,7011.0,0.04631451368331909,140220.0,0.9262902736663818,13.949415259848044,-1.2676879096769715e-09,33344.871057922726,25.282650719143632,20,6,False,42
ABC-SMC,7607.0,0.05061041116714478,152140.0,1.0122082233428955,13.84805950165818,-1.2676879096769715e-09,33248.17590166897,25.282650719143632,20,6,False,42
ABC-SMC,8173.0,0.05508936643600464,163460.0,1.1017873287200928,13.730126127960379,-1.2676879096769715e-09,32943.83076825852,25.282650719143632,20,6,False,42
ABC-SMC,8710.0,0.05941241979598999,174200.0,1.1882483959197998,13.611375178352096,-1.2676879096769715e-09,32811.977210869416,25.282650719143632,20,6,False,42
ABC-SMC,9220.0,0.06399887800216675,184400.0,1.279977560043335,13.497688825269657,-1.2676879096769715e-09,32530.75473377314,25.282650719143632,20,6,False,42
ABC-SMC,21072.164948453606,0.17540336884174149,204400.0,1.7014126777648926,13.421787741320697,-1.2676879096769715e-09,31995.408301148032,25.282650719143632,20,6,False,42
ABC-SMC,22983.539094650212,0.1771488307434836,223400.0,1.7218866348266602,13.289082627620209,-1.2676879096769715e-09,31433.066614164854,25.282650719143632,20,6,False,42
ABC-SMC,24737.704918032785,0.17829547162915838,241440.0,1.740163803100586,13.201590190522978,-1.2676879096769715e-09,31102.636074105743,25.282650719143632,20,6,False,42
ABC-SMC,26223.123732251523,0.17833499347462373,258560.0,1.75838303565979,13.115458503498493,-1.2676879096769715e-09,31144.568619020625,25.282650719143632,20,6,False,42
ABC-SMC,27594.37751004016,0.1857802092310894,274840.0,1.8503708839416504,12.991357381597451,-1.2676879096769715e-09,30357.81299937118,25.282650719143632,20,6,False,42
ABC-SMC,29148.59437751004,0.1949835015109265,290320.0,1.9420356750488281,12.892882365572682,-1.2676879096769715e-09,30226.851039322813,25.282650719143632,20,6,False,42
ABC-SMC,30502.0,0.2038933753967285,305020.0,2.038933753967285,12.810753635451292,-1.2676879096769715e-09,30065.629882003494,25.282650719143632,20,6,False,42
ABC-SMC,31898.0,0.21345317363739014,318980.0,2.1345317363739014,12.732448578752429,-1.2676879096769715e-09,29487.963579001364,25.282650719143632,20,6,False,42
ABC-SMC,33224.0,0.22365176677703857,332240.0,2.2365176677703857,12.67710742006188,-1.2676879096769715e-09,29474.296265170713,25.282650719143632,20,6,False,42
ABC-SMC,34413.17365269461,0.23241573703027293,344820.0,2.328805685043335,12.595670364144224,-1.2676879096769715e-09,29438.831409029477,25.282650719143632,20,6,False,42
ABC-SMC,35535.85657370518,0.24139717280627246,356780.0,2.4236276149749756,12.526004337149658,-1.2676879096769715e-09,29430.683625398466,25.282650719143632,20,6,False,42
ABC-SMC,36594.433399602385,0.24977879780187284,368140.0,2.512774705886841,12.465646621609668,-1.2676879096769715e-09,28985.538074583543,25.282650719143632,20,6,False,42
ABC-SMC,37516.83168316832,0.25789669244596275,378920.0,2.6047565937042236,12.419346034327654,-1.2676879096769715e-09,28933.921218676252,25.282650719143632,20,6,False,42
ABC-SMC,38380.67061143984,0.2654024364915355,389180.0,2.69118070602417,12.366730874372728,-1.2676879096769715e-09,28555.649985072432,25.282650719143632,20,6,False,42
ABC-SMC,81186.50793650794,0.5380585080101377,409180.0,2.7118148803710938,12.311727530591787,-1.2676879096769715e-09,28466.617079951564,25.282650719143632,20,6,False,42
ABC-SMC,83632.8125,0.5486964713782072,428200.0,2.809325933456421,12.243710405263753,-1.2676879096769715e-09,28210.925621647588,25.282650719143632,20,6,False,42
ABC-SMC,86821.01167315173,0.5652748657107817,446260.0,2.905512809753418,12.170599621871858,-1.2676879096769715e-09,27887.74413279127,25.282650719143632,20,6,False,42
ABC-SMC,89817.82945736434,0.581347757531691,463460.0,2.9997544288635254,12.11581027065216,-1.2676879096769715e-09,27575.63685953847,25.282650719143632,20,6,False,42
ABC-SMC,92629.34362934362,0.5970193612529505,479820.0,3.092560291290283,12.08167326028019,-1.2676879096769715e-09,26975.865044218066,25.282650719143632,20,6,False,42
ABC-SMC,94178.7072243346,0.6061485511721767,495380.0,3.1883413791656494,12.056122625125182,-1.2676879096769715e-09,26370.8237279987,25.282650719143632,20,6,False,42
ABC-SMC,96996.19771863119,0.6242898027253241,510200.0,3.283764362335205,11.992918842443805,-1.2676879096769715e-09,26241.284875634876,25.282650719143632,20,6,False,42
ABC-SMC,99295.45454545454,0.6401820164738279,524280.0,3.3801610469818115,11.935836665520352,-1.2676879096769715e-09,26267.199840914804,25.282650719143632,20,6,False,42
ABC-SMC,101060.15037593986,0.6522291136863537,537640.0,3.4698588848114014,11.89719646598827,-1.2676879096769715e-09,25848.422362278987,25.282650719143632,20,6,False,42
ABC-SMC,103059.92509363295,0.6676542178521888,550340.0,3.5652735233306885,11.830541067333904,-1.2676879096769715e-09,25549.020104154566,25.282650719143632,20,6,False,42
ABC-SMC,104535.3159851301,0.679518343347599,562400.0,3.655808687210083,11.79896048052308,-1.2676879096769715e-09,25121.144190869873,25.282650719143632,20,6,False,42
ABC-SMC,106665.42750929366,0.6961874802316431,573860.0,3.7454886436462402,11.744656589079003,-1.2676879096769715e-09,24642.040132699214,25.282650719143632,20,6,False,42
ABC-SMC,108691.44981412638,0.7142028844046325,584760.0,3.842411518096924,11.699723480354246,-1.2676879096769715e-09,24715.693089418844,25.282650719143632,20,6,False,42
ABC-SMC,110620.81784386616,0.7319242980843582,595140.0,3.9377527236938477,11.67147784122346,-1.2676879096769715e-09,24784.667710228052,25.282650719143632,20,6,False,42
ABC-SMC,219692.8571428571,1.4136831249509536,615140.0,3.958312749862671,11.644675284131234,-1.2676879096769715e-09,24705.120343980387,25.282650719143632,20,6,False,42
ABC-SMC,224907.80141843972,1.4393686402774026,634240.0,4.059019565582275,11.589429444646035,-1.2676879096769715e-09,24367.02669634544,25.282650719143632,20,6,False,42
ABC-SMC,229725.35211267608,1.465385396715621,652420.0,4.161694526672363,11.536561269121698,-1.2676879096769715e-09,24435.736264821608,25.282650719143632,20,6,False,42
ABC-SMC,232527.77777777778,1.496936877568563,669680.0,4.311178207397461,11.489156708834912,-1.2676879096769715e-09,24240.835038184276,25.282650719143632,20,6,False,42
ABC-SMC,233367.3469387755,1.4987605769618029,686100.0,4.4063560962677,11.428967588890997,-1.2676879096769715e-09,23853.581251600815,25.282650719143632,20,6,False,42
ABC-SMC,237074.32432432432,1.5199210192706134,701740.0,4.498966217041016,11.380990126283304,-1.2676879096769715e-09,23949.94800932383,25.282650719143632,20,6,False,42
ABC-SMC,240496.64429530202,1.5414306781435974,716680.0,4.59346342086792,11.31513317980069,-1.2676879096769715e-09,23804.589025503476,25.282650719143632,20,6,False,42
ABC-SMC,243620.0,1.5619831085205078,730860.0,4.685949325561523,11.262075048840535,-1.2676879096769715e-09,23786.64024560415,25.282650719143632,20,6,False,42
ABC-SMC,246483.44370860927,1.5818823252292658,744380.0,4.777284622192383,11.231664508297088,-1.2676879096769715e-09,23663.455397280646,25.282650719143632,20,6,False,42
ABC-SMC,249125.0,1.601571864203403,757340.0,4.868778467178345,11.198714541439516,-1.2676879096769715e-09,23652.37377615794,25.282650719143632,20,6,False,42
ABC-SMC,248270.96774193548,1.600940073690107,769640.0,4.962914228439331,11.16860519638995,-1.2676879096769715e-09,23275.04496754989,25.282650719143632,20,6,False,42
ABC-SMC,250423.07692307694,1.6210353527313623,781320.0,5.057630300521851,11.061053818239884,-1.2676879096769715e-09,23094.386587626417,25.282650719143632,20,6,False,42
ABC-SMC,252363.05732484075,1.6429368098070667,792420.0,5.1588215827941895,10.973956997170832,-1.2676879096769715e-09,22527.340696013547,25.282650719143632,20,6,False,42
ABC-SMC,252528.30188679247,1.6515147011235076,803040.0,5.251816749572754,10.957970938151867,-1.2676879096769715e-09,22623.5339901982,25.282650719143632,20,6,False,42
ABC-SMC,252565.21739130435,1.6597303544512447,813260.0,5.344331741333008,10.939882644796672,-1.2676879096769715e-09,22990.07160075181,25.282650719143632,20,6,False,42
ABC-SMC,495988.0952380952,3.193675904046921,833260.0,5.365375518798828,10.926537050956767,-1.2676879096769715e-09,22916.64829690763,25.282650719143632,20,6,False,42
ABC-SMC,501552.94117647054,3.214453108170453,852640.0,5.4645702838897705,10.908422391168443,-1.2676879096769715e-09,22304.933365421362,25.282650719143632,20,6,False,42
ABC-SMC,494943.1818181819,3.1604382124814125,871100.0,5.562371253967285,10.90291003294856,-1.2676879096769715e-09,22285.309605953065,25.282650719143632,20,6,False,42
ABC-SMC,499235.95505617984,3.1827507394083434,888640.0,5.665296316146851,10.870818001045993,-1.2676879096769715e-09,22103.43514934851,25.282650719143632,20,6,False,42
ABC-SMC,497494.5054945056,3.167009484636915,905440.0,5.763957262039185,10.78152755735103,-1.2676879096769715e-09,22321.266900395563,25.282650719143632,20,6,False,42
ABC-SMC,506373.62637362647,3.2186033961537124,921600.0,5.857858180999756,10.765908813177694,-1.2676879096769715e-09,22270.82911802543,25.282650719143632,20,6,False,42
ABC-SMC,514813.1868131869,3.2711169221899015,936960.0,5.95343279838562,10.685505215393313,-1.2676879096769715e-09,22618.770763991182,25.282650719143632,20,6,False,42
ABC-SMC,522978.02197802207,3.3226877778441044,951820.0,6.0472917556762695,10.682705313423998,-1.2676879096769715e-09,22156.323398028315,25.282650719143632,20,6,False,42
ABC-SMC,530791.2087912089,3.3756486662141576,966040.0,6.143680572509766,10.663199456716706,-1.2676879096769715e-09,21439.33025793384,25.282650719143632,20,6,False,42
ABC-SMC,532521.7391304348,3.3901765294696977,979840.0,6.237924814224243,10.585741325292176,-1.2676879096769715e-09,21326.00504358687,25.282650719143632,20,6,False,42
ABC-SMC,533989.247311828,3.4035782660207445,993220.0,6.330655574798584,10.56858891293331,-1.2676879096769715e-09,21820.83657575328,25.282650719143632,20,6,False,42
ABC-SMC,523916.6666666666,3.305079539616903,1005920.0,6.345752716064453,10.555705548028913,-1.2676879096769715e-09,22263.360179453164,25.282650719143632,20,6,False,42
ABC-SMC,514282.82828282827,3.252322625632238,1018280.0,6.439598798751831,10.522072893502898,-1.2676879096769715e-09,21986.25360438885,25.282650719143632,20,6,False,42
ABC-SMC,515130.0,3.2659744024276733,1030260.0,6.531948804855347,10.492391817818895,-1.2676879096769715e-09,22406.380931288462,25.282650719143632,20,6,False,42
ABC-SMC,515772.27722772275,3.281363756349771,1041860.0,6.628354787826538,10.467469430095107,-1.2676879096769715e-09,22444.58620682211,25.282650719143632,20,6,False,42
ABC-SMC,516215.6862745098,3.2971544592988256,1053080.0,6.7261950969696045,10.4431130060805,-1.2676879096769715e-09,22603.670068244104,25.282650719143632,20,6,False,42
ABC-SMC,511509.6153846154,3.343725548340724,1063940.0,6.954949140548706,10.440086871488454,-1.2676879096769715e-09,21959.863395460146,25.282650719143632,20,6,False,42
ABC-SMC,516480.7692307693,3.463907425220196,1074280.0,7.204927444458008,10.43147964439956,-1.2676879096769715e-09,21549.15953204628,25.282650719143632,20,6,False,42
ABC-SMC,882483.8709677419,5.8467278557439,1094280.0,7.2499425411224365,10.425235468723134,-1.2676879096769715e-09,21624.85825492995,25.282650719143632,20,6,False,42
ABC-SMC,870015.625,5.7694388553500175,1113620.0,7.3848817348480225,10.41721891329336,-1.2676879096769715e-09,21545.39676484499,25.282650719143632,20,6,False,42
ABC-SMC,844776.1194029851,5.590786328956263,1132000.0,7.491653680801392,10.390565140329388,-1.2676879096769715e-09,21479.72602313327,25.282650719143632,20,6,False,42
ABC-SMC,845323.5294117647,5.590406410834368,1149640.0,7.602952718734741,10.355240451755533,-1.2676879096769715e-09,20548.93146935601,25.282650719143632,20,6,False,42
ABC-SMC,799082.191780822,5.274917491494793,1166660.0,7.7013795375823975,10.315446269130977,-1.2676879096769715e-09,20145.125827610296,25.282650719143632,20,6,False,42
ABC-SMC,799432.4324324324,5.267753150012042,1183160.0,7.796274662017822,10.315420931047788,-1.2676879096769715e-09,20215.93804287329,25.282650719143632,20,6,False,42
ABC-SMC,768576.9230769231,5.0611569331242485,1198980.0,7.895404815673828,10.288990530508814,-1.2676879096769715e-09,20376.579960164145,25.282650719143632,20,6,False,42
ABC-SMC,758837.5,4.993914216756821,1214140.0,7.990262746810913,10.277766242581023,-1.2676879096769715e-09,20847.044403543157,25.282650719143632,20,6,False,42
ABC-SMC,749243.9024390243,4.94284004699893,1228760.0,8.106257677078247,10.273340609955143,-1.2676879096769715e-09,21000.5030216979,25.282650719143632,20,6,False,42
ABC-SMC,730964.7058823529,4.828221657696892,1242640.0,8.207976818084717,10.257503594263433,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,713931.8181818182,4.673826559023425,1256520.0,8.225934743881226,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,713707.8651685395,4.631519451569976,1270400.0,8.244104623794556,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,690473.11827957,4.441532011955016,1284280.0,8.261249542236328,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,690510.6382978724,4.403289581866974,1298160.0,8.278184413909912,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,697893.6170212765,4.411947473566583,1312040.0,8.294461250305176,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,690583.3333333334,4.329155882199605,1325920.0,8.311979293823242,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,697812.5,4.337867846091589,1339800.0,8.32870626449585,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,683676.7676767677,4.214705240846884,1353680.0,8.345116376876831,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,683780.0,4.180737137794495,1367560.0,8.36147427558899,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,690720.0,4.188979148864746,1381440.0,8.377958297729492,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,697660.0,4.196958661079407,1395320.0,8.393917322158813,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,697623.7623762377,4.16359275874525,1409200.0,8.410457372665405,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,704495.0495049505,4.171766975138447,1423080.0,8.426969289779663,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,704392.1568627451,4.139071702957153,1436960.0,8.443706274032593,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,711196.0784313726,4.147013379078285,1450840.0,8.459907293319702,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,718000.0,4.154483944761987,1464720.0,8.475147247314453,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,697452.8301886793,4.005485998009736,1478600.0,8.49163031578064,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,697420.5607476636,3.9753659863338293,1492480.0,8.507283210754395,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,703906.5420560747,3.9855899097763494,1506360.0,8.529162406921387,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,710392.523364486,3.9930637751784284,1520240.0,8.545156478881836,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,697327.2727272728,3.8919319889762187,1534120.0,8.56225037574768,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,703636.3636363636,3.899115107276223,1548000.0,8.57805323600769,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,691097.3451327432,3.802862948021002,1561880.0,8.594470262527466,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,691122.8070175438,3.7765837552254653,1575760.0,8.610610961914062,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,685189.6551724136,3.718705526713667,1589640.0,8.627396821975708,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,679457.6271186441,3.662380525621317,1603520.0,8.643218040466309,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,657479.674796748,3.5205044397493688,1617400.0,8.660440921783447,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,657774.193548387,3.4987168927346506,1631280.0,8.676817893981934,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,663370.9677419355,3.505511245419902,1645160.0,8.693667888641357,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,658349.2063492064,3.4565701371147517,1659040.0,8.710556745529175,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,658629.9212598425,3.4360888436084656,1672920.0,8.727665662765503,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,658906.25,3.415021672844887,1686800.0,8.74245548248291,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,649114.5038167939,3.343710462555631,1700680.0,8.760521411895752,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,649454.5454545455,3.3247702049486563,1714560.0,8.777393341064453,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,649789.4736842106,3.306466565096289,1728440.0,8.795201063156128,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,650119.4029850747,3.2881646013971584,1742320.0,8.812281131744385,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,650444.4444444445,3.270530788986771,1756200.0,8.830433130264282,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,650764.7058823529,3.25343494906145,1770080.0,8.849343061447144,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,651080.2919708029,3.2362927485556496,1783960.0,8.86744213104248,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,656145.9854014599,3.243554073528652,1797840.0,8.887338161468506,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,661211.6788321169,3.251069740657389,1811720.0,8.907931089401245,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,656690.6474820143,3.2108884063556036,1825600.0,8.926269769668579,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,661683.4532374099,3.2176467154523447,1839480.0,8.94505786895752,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,666676.2589928056,3.224240189833606,1853360.0,8.963387727737427,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,666871.4285714285,3.2076053108487805,1867240.0,8.981294870376587,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,667063.829787234,3.193289760156726,1881120.0,9.005077123641968,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,667253.5211267605,3.176811715246926,1895000.0,9.02214527130127,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,662805.5555555555,3.138597971863217,1908880.0,9.039162158966064,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,645221.4765100671,3.039125468106878,1922760.0,9.056593894958496,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,645546.6666666666,3.024772882461548,1936640.0,9.074318647384644,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,641618.4210526316,2.990897313544625,1950520.0,9.09232783317566,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,646184.2105263158,2.9966049288448535,1964400.0,9.109678983688354,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,638154.8387096773,2.9440832138061523,1978280.0,9.126657962799072,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,638512.8205128205,2.930592955687107,1992160.0,9.143450021743774,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,626887.5,2.8627750277519226,2006040.0,9.160880088806152,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,623432.0987654321,2.8345058729619157,2019920.0,9.183799028396606,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,623865.0306748466,2.8222042358726074,2033800.0,9.200385808944702,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,620509.0909090908,2.7932029781919536,2047680.0,9.217569828033447,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,617233.5329341317,2.764852032689991,2061560.0,9.23460578918457,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,614035.5029585798,2.736825421011659,2075440.0,9.25046992301941,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
ABC-SMC,614505.8823529411,2.7259788092444923,2089320.0,9.268327951431274,10.250649446350515,-1.2676879096769715e-09,21282.93517352744,25.282650719143632,20,6,False,42
ABC-SMC,614970.7602339181,2.7146891543739717,2103200.0,9.284236907958984,10.250649446350515,-1.2676879096769715e-09,21282.935173527432,25.282650719143632,20,6,False,42
